DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Distance,PAX
2012-11-10,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,12.2608695652,8.95045652114,4912.518671454262,5
2011-09-13,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,12.0,8.49509662492,882.7930713454393,5
2012-07-06,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,13.518518518499999,8.81157617251,4912.518671454262,5
2011-11-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.00518100000002,7.875,5.315072906369999,2887.7278382421723,5
2012-08-12,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,11.0454545455,8.57725271105,388.23464092488604,5
2012-11-24,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,14.5,9.826268648660001,2679.014872379074,5
2012-03-31,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,7.2,4.81367100781,5360.173660023075,5
2012-09-30,MIA,Miami,25.79325,-80.29055600000002,JFK,New York,40.639751,-73.778925,14.24,12.333153151800001,807.8739736741642,5
2011-10-01,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,13.4,9.28260021043,719.5833211080045,5
2012-09-05,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,11.2,8.41427358719,841.0684679543131,5
2011-12-22,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,11.347826087,7.290147121919999,1971.1346885251635,5
2012-04-17,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,6.38461538462,4.61046746615,1275.490402204062,5
2012-05-13,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,9.84210526316,7.13569398552,1173.7708183524433,5
2012-12-29,BOS,Boston,42.364347,-71.00518100000002,LAX,Los Angeles,33.942536,-118.408075,17.4333333333,12.95797806,5258.1449040785465,5
2012-08-22,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,10.3684210526,8.240890771130001,2679.014872379074,5
2012-01-18,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,10.15,8.273451516749999,4219.517597667142,5
2012-03-03,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,12.5714285714,10.2546156855,156.51256917638386,5
2012-08-30,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,10.833333333299999,11.0520160524,5360.173660023075,5
2012-01-07,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,11.375,8.52011685978,156.51256917638386,5
2012-12-08,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.6,6.874383089199999,2571.4703686921193,5
2012-12-29,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.0,9.29925752285,860.1757255797752,5
2012-12-15,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,15.645161290299999,10.303877545499999,4912.518671454262,5
2012-03-06,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,12.4761904762,10.2986360632,4598.323701126353,5
2012-01-21,IAH,Houston,29.984433000000006,-95.341442,LAX,Los Angeles,33.942536,-118.408075,11.3181818182,9.26018802461,2567.415454370589,5
2012-12-16,DEN,Denver,39.861656,-104.673178,ORD,Chicago,41.978603,-87.904842,13.2272727273,12.1456706697,1864.999597204111,5
2012-07-13,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,9.95454545455,7.279961229139999,2679.014872379074,5
2012-11-24,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,9.42105263158,6.33610281091,584.4685506498538,5
2012-03-18,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,9.555555555560002,7.15560021096,1173.7708183524433,5
2012-02-21,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.00518100000002,6.85714285714,4.68807230938,2887.7278382421723,5
2013-01-13,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.00518100000002,4.5,3.0276503541000004,323.3318296838956,5
2012-12-15,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,14.9,9.625218313689999,719.5833211080045,5
2011-11-26,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,12.3913043478,9.8152901612,1971.1346885251635,5
2011-11-23,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,12.0,8.63397096042,973.7448004122535,5
2012-06-30,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,13.208333333299999,9.99120990483,2016.491722110575,5
2012-04-06,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,9.77777777778,7.57360397197,1054.935853740084,5
2012-02-05,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,11.3913043478,8.66937729983,1275.490402204062,5
2012-09-08,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,14.208333333299999,12.064966050399999,797.0463706295585,5
2012-02-28,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,10.6842105263,8.38021898135,1173.7708183524433,5
2012-06-23,IAH,Houston,29.984433000000006,-95.341442,LAX,Los Angeles,33.942536,-118.408075,13.6296296296,9.17835307897,2567.415454370589,5
2012-08-11,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,11.8695652174,8.16480444472,1275.490402204062,5
2012-03-24,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,7.875,5.43905629069,3825.7988929494127,5
2012-08-03,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,16.4,11.5835793408,3029.5792533212048,5
2012-01-07,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,10.2727272727,7.86905826145,973.7448004122535,5
2012-01-14,MIA,Miami,25.79325,-80.29055600000002,ATL,Atlanta,33.636719,-84.428067,19.0277777778,12.8785227882,473.55355045901877,5
2012-04-22,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364347,-71.00518100000002,13.090909090899999,11.587797732,477.88487627158105,5
2012-10-20,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,10.6,8.33129799706,2679.014872379074,5
2012-12-25,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861656,-104.673178,10.2272727273,7.9697751547500015,1544.8816622466409,5
2011-12-18,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,12.956521739100001,9.79089679647,1402.5714537480035,5
2012-06-19,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.29055600000002,17.15625,12.184361672,807.8739736741642,5
2011-09-12,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,11.6086956522,7.602267188360001,719.5833211080045,5
2012-05-12,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,10.277777777799999,8.18754833344,1971.1346885251635,5
2011-12-30,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,11.0,8.581163303210001,1275.490402204062,5
2012-12-12,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,13.333333333299999,10.1753850806,882.7930713454393,5
2013-01-20,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,8.529411764710003,5.896160266,2679.014872379074,5
2012-11-17,MIA,Miami,25.79325,-80.29055600000002,ATL,Atlanta,33.636719,-84.428067,13.1304347826,11.906088388399999,473.55355045901877,5
2012-07-31,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,10.3,7.24096533256,2679.014872379074,5
2011-11-22,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,9.0,6.25911100622,2821.532925195673,5
2013-01-01,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364347,-71.00518100000002,13.666666666700001,8.94857100754,5258.1449040785465,5
2013-03-01,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,7.0,5.4924190177600005,3825.7988929494127,5
2012-11-23,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,13.24,10.8292812935,4598.323701126353,5
2012-07-21,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,11.913043478299999,8.173755359680001,5360.173660023075,5
2011-11-19,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,9.52631578947,6.6530562822500015,4219.517597667142,5
2013-02-17,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,10.2631578947,7.31696738382,973.7448004122535,5
2012-12-25,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,15.8387096774,11.8746137458,872.1623199440232,5
2012-03-03,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,9.15,6.81542368456,2679.014872379074,5
2013-01-02,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,19.5806451613,13.807665005499999,3029.5792533212048,5
2013-01-03,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,14.518518518499999,12.6411123244,4912.518671454262,5
2012-04-21,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,10.6,9.011104260860002,1971.1346885251635,5
2012-07-08,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,11.541666666700001,8.45951569519,973.7448004122535,5
2012-09-12,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,17.2413793103,11.894341909400001,882.7930713454393,5
2012-12-19,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.00518100000002,8.066666666669999,6.25033332444,2887.7278382421723,5
2011-09-28,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,15.0,9.092121131319999,882.7930713454393,5
2012-09-29,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,14.4444444444,11.115939122,3825.7988929494127,5
2012-12-26,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,13.857142857100001,10.2802013445,156.51256917638386,5
2012-10-06,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000006,-95.341442,9.89473684211,7.5490598152100015,2567.415454370589,5
2012-11-10,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,10.4444444444,8.66515823977,1148.30688531316,5
2011-09-11,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,9.647058823530001,7.97606714232,797.0463706295585,5
2012-12-28,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,14.3181818182,13.006907921500002,390.64792768460785,5
2012-02-05,BOS,Boston,42.364347,-71.00518100000002,ORD,Chicago,41.978603,-87.904842,8.13333333333,4.718756898450001,1879.7523868796686,5
2011-12-26,MIA,Miami,25.79325,-80.29055600000002,LGA,New York,40.777245,-73.872608,15.0344827586,10.390527137100001,799.5642198340214,5
2012-09-01,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,11.4545454545,7.99242065202,1027.6848410103114,5
2012-05-16,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.555555555560003,5.43650214343,2016.491722110575,5
2012-01-28,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,16.5333333333,10.6406291405,719.5833211080045,5
2012-05-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.00518100000002,10.0,6.204836823,2887.7278382421723,5
2012-12-27,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000002,14.172413793099999,8.81179795792,473.55355045901877,5
2011-12-03,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,8.3125,6.5596620847899985,506.26018847884245,5
2013-01-03,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861656,-104.673178,15.7407407407,12.4455509276,845.501645814704,5
2012-01-11,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,10.9523809524,7.781235059269999,2016.491722110575,5
2012-08-26,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.00518100000002,10.210526315800001,7.590776181719999,2887.7278382421723,5
2012-09-28,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,14.1785714286,9.341478871849999,841.0684679543131,5
2012-01-09,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,11.5238095238,8.582651382989999,2679.014872379074,5
2013-02-12,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,13.9444444444,14.4892342274,4912.518671454262,5
2011-11-19,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.11111111111,6.067162229269999,2571.4703686921193,5
2012-10-29,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.00518100000002,11.0,7.438637868139999,5708.968886670745,5
2013-02-23,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,9.95,6.715849282030001,1173.7708183524433,5
2012-07-01,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,11.4782608696,7.44598467276,1173.7708183524433,5
2012-06-23,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861656,-104.673178,15.6333333333,10.8038413773,1986.4462899651514,5
2012-03-24,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.916666666700001,9.04537675167,1013.6221962809236,5
2012-11-20,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,11.1,9.3070431734,2420.4928123669188,5
2012-02-19,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,9.42105263158,8.617268125199999,4219.517597667142,5
2012-01-28,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,8.588235294119999,6.1650103764,1527.9398870021994,5
2012-08-25,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,12.8181818182,9.56001775071,1408.7645504937796,5
2012-07-06,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,11.2380952381,8.049253144889999,2249.1880633960927,5
2012-05-27,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.85,9.19539358363,2821.532925195673,5
2012-09-04,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,10.222222222200001,10.114378557,388.23464092488604,5
2012-03-03,DEN,Denver,39.861656,-104.673178,PHX,Phoenix,33.434278000000006,-112.011583,7.0588235294100015,4.9556859797,845.501645814704,5
2011-10-01,DEN,Denver,39.861656,-104.673178,ATL,Atlanta,33.636719,-84.428067,9.444444444439998,7.089530161339999,2249.1880633960927,5
2011-10-31,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861656,-104.673178,8.647058823530001,5.9785154561,1986.4462899651514,5
2012-01-02,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,12.652173913,9.754293673010002,506.26018847884245,5
2012-08-19,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,8.4375,6.06595691819,2420.4928123669188,5
2012-07-20,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.29055600000002,16.4375,10.968981191800001,807.8739736741642,5
2011-11-02,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,7.0588235294100015,4.9556859797,2249.1880633960927,5
2012-07-31,MIA,Miami,25.79325,-80.29055600000002,ATL,Atlanta,33.636719,-84.428067,14.1923076923,10.4690753394,473.55355045901877,5
2011-09-24,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000002,13.0,8.527602242130001,473.55355045901877,5
2012-07-21,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,10.9545454545,9.37309865279,1971.1346885251635,5
2011-12-23,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,13.7692307692,9.89265461768,3825.7988929494127,5
2012-04-01,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,10.1578947368,7.77648276604,1173.7708183524433,5
2012-08-26,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000002,12.1304347826,9.9877395196,799.5642198340214,5
2012-12-15,BOS,Boston,42.364347,-71.00518100000002,ORD,Chicago,41.978603,-87.904842,11.7391304348,8.012588909189999,1879.7523868796686,5
2012-11-19,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.555555555560003,6.921596400539999,2420.4928123669188,5
2012-12-01,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.956521739100001,12.8043964782,1013.6221962809236,5
2012-06-24,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,16.5625,11.276402709400001,719.5833211080045,5
2012-01-14,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,11.6,10.5101454745,973.7448004122535,5
2012-09-01,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,16.866666666700002,12.3671794051,3825.7988929494127,5
2013-01-23,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,11.2857142857,8.497898899980001,3029.5792533212048,5
2012-02-14,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,7.166666666669999,6.617241025369999,1054.935853740084,5
2012-09-08,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,11.4736842105,10.4369451738,1148.30688531316,5
2011-10-01,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.00518100000002,11.142857142899999,7.932753080019999,2887.7278382421723,5
2012-09-02,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.3181818182,9.36755476371,1013.6221962809236,5
2012-12-26,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000002,15.3793103448,10.5844015726,473.55355045901877,5
2013-01-20,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,8.444444444439997,6.45547849616,4219.517597667142,5
2012-11-25,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000002,13.409090909100001,11.529089878199999,473.55355045901877,5
2011-12-31,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,11.090909090899999,7.60894893504,872.1623199440232,5
2011-12-29,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.909090909100001,7.0367003286399985,860.1757255797752,5
2012-05-26,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,10.0526315789,7.84908829957,1527.9398870021994,5
2012-07-10,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,11.3913043478,7.48173005293,1173.7708183524433,5
2011-12-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,15.5,10.2174630767,2377.1599998508937,5
2013-01-04,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,13.090909090899999,11.587797732,3825.7988929494127,5
2012-02-11,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,9.588235294119999,7.5998258494,390.64792768460785,5
2012-12-30,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,11.8181818182,8.947659250360003,390.64792768460785,5
2012-08-26,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,12.0,11.4275209601,506.26018847884245,5
2013-01-06,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.00518100000002,8.23529411765,5.37970040714,2887.7278382421723,5
2012-11-04,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364347,-71.00518100000002,11.5555555556,10.5731192026,356.2123684197035,5
2011-11-19,BOS,Boston,42.364347,-71.00518100000002,LAX,Los Angeles,33.942536,-118.408075,14.2307692308,8.90082105115,5258.1449040785465,5
2012-11-11,BOS,Boston,42.364347,-71.00518100000002,EWR,Newark,40.6925,-74.168667,9.95,8.127115109310001,356.2123684197035,5
2012-02-18,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,11.947368421099998,11.3012963082,1971.1346885251635,5
2011-11-22,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,11.1904761905,8.39415896692,388.23464092488604,5
2011-11-19,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,16.8529411765,10.5604532528,841.0684679543131,5
2011-10-09,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.3125,6.00798080334,2420.4928123669188,5
2012-12-15,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.00518100000002,11.6,10.0650515725,1503.038669073009,5
2012-12-23,MIA,Miami,25.79325,-80.29055600000002,JFK,New York,40.639751,-73.778925,15.8666666667,11.7582937225,807.8739736741642,5
2012-04-10,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,14.32,11.1007507254,5360.173660023075,5
2012-07-03,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.42105263158,6.24780663268,2821.532925195673,5
2012-09-15,IAH,Houston,29.984433000000006,-95.341442,LAX,Los Angeles,33.942536,-118.408075,15.1153846154,11.5250229434,2567.415454370589,5
2011-10-22,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364347,-71.00518100000002,12.96,8.96511758614,5258.1449040785465,5
2012-07-24,MIA,Miami,25.79325,-80.29055600000002,JFK,New York,40.639751,-73.778925,14.6551724138,9.53668054734,807.8739736741642,5
2012-09-15,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,11.8,8.66025403784,390.64792768460785,5
2012-12-22,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,14.142857142899999,11.4267855748,2249.1880633960927,5
2011-12-11,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,9.947368421050001,7.283723743999999,4598.323701126353,5
2012-07-15,BOS,Boston,42.364347,-71.00518100000002,PHL,Philadelphia,39.871944,-75.241139,7.125,5.60802995712,477.88487627158105,5
2011-09-11,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.45,7.279929149450001,156.51256917638386,5
2012-07-10,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,9.80952380952,7.3458767184,4219.517597667142,5
2012-12-19,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,18.4375,14.045863815499999,719.5833211080045,5
2011-09-10,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,13.038461538499998,8.43080432334,1544.8816622466409,5
2012-06-16,BOS,Boston,42.364347,-71.00518100000002,ATL,Atlanta,33.636719,-84.428067,13.1818181818,11.7499194066,1503.038669073009,5
2012-03-17,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,13.041666666700001,9.60742089387,973.7448004122535,5
2011-12-25,IAH,Houston,29.984433000000006,-95.341442,LAX,Los Angeles,33.942536,-118.408075,15.7586206897,11.4382040686,2567.415454370589,5
2012-07-05,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,12.041666666700001,9.247698499419998,797.0463706295585,5
2013-01-02,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,8.95,6.50080966617,1408.7645504937796,5
2012-04-08,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.5,4.7609522857,2016.491722110575,5
2012-01-14,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000002,14.2592592593,9.93669420572,799.5642198340214,5
2011-10-15,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,12.32,9.34398202053,2249.1880633960927,5
2011-09-13,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,11.4782608696,7.55506792712,841.0684679543131,5
2012-07-01,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,14.0,10.0995049384,2821.532925195673,5
2012-07-16,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,13.5769230769,9.533826417230001,719.5833211080045,5
2012-11-20,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,15.038461538499998,11.857422213,3825.7988929494127,5
2011-09-17,DEN,Denver,39.861656,-104.673178,ORD,Chicago,41.978603,-87.904842,13.3076923077,8.79895098643,1864.999597204111,5
2012-09-01,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861656,-104.673178,15.296296296300001,11.6282640242,1864.999597204111,5
2011-12-31,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861656,-104.673178,13.16,9.23616081858,1544.8816622466409,5
2012-12-25,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,9.944444444439998,9.59455864308,4912.518671454262,5
2012-10-07,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,7.4,5.32916503779,156.51256917638386,5
2011-09-10,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,10.9545454545,7.27341717507,1173.7708183524433,5
2012-11-22,BOS,Boston,42.364347,-71.00518100000002,ORD,Chicago,41.978603,-87.904842,8.72222222222,5.77831194112,1879.7523868796686,5
2013-02-25,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,8.63157894737,6.43091946351,807.5231832777396,5
2011-11-19,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,10.0,7.171371656010001,973.7448004122535,5
2012-09-16,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,11.0,11.0170322683,2420.4928123669188,5
2013-02-23,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,10.1904761905,6.48551499589,1173.7708183524433,5
2012-09-02,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,14.6,10.5118980208,2016.491722110575,5
2012-01-08,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,7.466666666669999,5.501514942869999,1275.490402204062,5
