DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,CV,CV of norm,Distance,Norm Distance,Airports,Day,Month,Year,IsHolidays,PAX
2012-05-27,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,14.107142857100001,9.484253170439999,0.5946729144818209,0.5345221787986312,0.6723014905648778,0.1318075495845209,4955.860857969598,0.8643648890440983,2,27,5,2012,1,7
2012-01-11,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,10.9523809524,7.781235059269999,0.4312842961975508,0.41023214986675316,0.7104605923668947,0.16984193112131363,2016.491722110575,0.33498312216772885,2,11,1,2012,0,5
2012-01-20,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.6496383639449108,0.34459434731456895,11.5,9.53387312912,0.4596460940879753,0.5381435531454366,0.8290324460104348,0.28802624123431453,1971.1346885251635,0.32681429903939496,2,20,1,2012,0,6
2011-11-23,JFK,New York,0.6855685441510919,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,11.409090909100001,8.1279007476,0.45493781143453604,0.43553257864647044,0.7124056432153685,0.17178062471172206,4598.323701126353,0.799972278567049,2,23,11,2011,2,0
2012-06-13,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.36842105263,6.121097635009999,0.29745814687820016,0.28907164832023036,0.7314519186491316,0.1907646487713318,353.95533631165074,0.03555953542816277,2,13,6,2012,0,3
2011-09-07,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,10.0588235294,8.18894520249,0.3850059661327321,0.43998773799835555,0.8141056634063908,0.27314824573996144,823.5052672605634,0.12012569932025531,2,7,9,2011,1,0
2011-12-01,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,11.619047619000002,9.23837751164,0.46581170232277236,0.5165776293276327,0.7951062612509634,0.2542109417567663,2679.014872379074,0.4543038538196032,2,1,12,2011,2,0
2012-08-26,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,10.210526315800001,7.590776181719999,0.39286282170805853,0.3963320396766393,0.7434265332604705,0.20270012522061354,2887.7278382421723,0.49189315735099653,2,26,8,2012,1,5
2012-09-28,MCO,Orlando,0.12172951756461914,0.799418501658604,EWR,Newark,0.6880043406485579,0.9384172867013378,14.1785714286,9.341478871849999,0.5983722794278782,0.5241021946621804,0.6588448574591257,0.11839489851112073,841.0684679543131,0.12328884004383246,2,28,9,2012,0,5
2012-01-15,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,10.75,7.76547690609,0.4208027621932168,0.40908208498969234,0.7223699447525581,0.18171235864978574,845.501645814704,0.12408725746612233,2,15,1,2012,0,0
2012-02-27,SFO,San Francisco,0.5460776929914688,0.0,SEA,Seattle,1.0000000000000002,0.0012766862525279699,9.555555555560002,7.74765408307,0.35894115954623906,0.4077813359405341,0.8108010086929948,0.2698543920515599,584.4685506498537,0.07707507398574046,2,27,2,2012,0,3
2011-10-25,LGA,New York,0.6919176200316315,0.9441805859593362,BOS,Boston,0.765205407339852,1.0,6.3571428571399995,5.32926813935,0.19329181823805489,0.2312821801524009,0.8383118421453206,0.2972753083338612,323.3318296838956,0.03004422744973377,1,25,10,2011,0,1
2012-07-29,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.708333333299999,7.36902546012,0.47043590850145955,0.38014818148831164,0.6293829574497634,0.08902929259175674,5258.1449040785465,0.9188063882336603,2,29,7,2012,1,0
2012-10-04,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,18.888888888900002,11.927825278399999,0.8423248453480232,0.7128594765663127,0.631473102973746,0.091112606626218,807.5231832777396,0.1172473184615949,2,4,10,2012,0,6
2011-12-12,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,8.833333333330001,5.863646727180001,0.3215364695731059,0.27028231156987415,0.6638090634545901,0.12334287935821575,860.1757255797753,0.12673006614862148,2,12,12,2011,0,3
2012-01-09,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.5238095238,8.582651382989999,0.46087921573493473,0.46872128595304285,0.7447755332352848,0.20404471608654684,2679.014872379074,0.4543038538196032,2,9,1,2012,0,5
2013-02-12,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.9444444444,14.4892342274,0.5862465832241456,0.8997967676552872,1.0390685900160608,0.49737589728949094,4912.5186714542615,0.8565589408228079,2,12,2,2013,0,5
2012-05-11,LGA,New York,0.6919176200316315,0.9441805859593362,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.7272727273,9.07734919447,0.47141680072416314,0.5048254265362245,0.7740375282088201,0.2332110703452397,1181.3369431650299,0.18457135281905562,1,11,5,2012,0,7
2012-01-10,DEN,Denver,0.6496383639449108,0.34459434731456895,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,10.3,7.399146465710001,0.3974967630563617,0.3823464791057496,0.7183637345349515,0.17771924244061466,1173.7708183524433,0.18320869017392188,2,10,1,2012,0,6
2012-07-22,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,17.2222222222,11.627826504000002,0.7560063300246112,0.690964902395233,0.6751641195879681,0.1346608223116258,4955.860857969598,0.8643648890440983,2,22,7,2012,1,1
2012-06-03,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,12.043478260899999,8.60485201853,0.487793436042275,0.47034153744389584,0.7144822975656674,0.17385049166742528,2679.014872379074,0.4543038538196032,2,3,6,2012,0,0
2012-06-05,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.4210526316,7.87623563127,0.4037662131176587,0.41716550175830347,0.7558003888577155,0.21503353776550516,823.5052672605634,0.12012569932025531,2,5,6,2012,0,0
2011-11-19,LGA,New York,0.6919176200316315,0.9441805859593362,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.11111111111,6.067162229269999,0.33592288879350185,0.28513532310095735,0.6659080495541054,0.12543500507342764,2571.4703686921193,0.43493503801314476,1,19,11,2011,0,5
2012-02-12,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.2727272727,7.635642101549999,0.3960842782587761,0.39960645375195114,0.743292593958168,0.2025666236892364,973.7448004122537,0.14718391005814518,2,12,2,2012,0,0
2012-05-07,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,8.0,5.3166405433,0.2783772119124357,0.23036059025966846,0.6645800679125,0.12411136384380084,1971.1346885251635,0.32681429903939496,2,7,5,2012,0,3
2012-12-29,LGA,New York,0.6919176200316315,0.9441805859593362,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.625,4.99165971062,0.25895554596505643,0.20664277021349572,0.6546438964747541,0.11420766806398475,2571.4703686921193,0.43493503801314476,1,29,12,2012,2,2
2012-11-08,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.7368421053,11.9156391411,0.4719124094250702,0.7119701053096887,1.0152338281622841,0.4736190376315098,2679.014872379074,0.4543038538196032,2,8,11,2012,0,6
2012-10-29,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,11.0,7.438637868139999,0.4337505394914697,0.3852286490124529,0.6762398061945454,0.13573299311430487,5708.968886670745,1.0000000000000002,2,29,10,2012,0,5
2012-05-28,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,16.0967741935,11.249755075,0.6977181282791503,0.663372413190028,0.6988825798117201,0.1583017604630511,5403.554833417769,0.944994785048431,2,28,5,2012,1,7
2013-02-23,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,9.95,6.715849282030001,0.3793698748388078,0.332477939146235,0.6749597268371861,0.13445709760377156,1173.7708183524433,0.18320869017392188,2,23,2,2013,0,5
2012-09-11,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.3684210526,10.83825799,0.4528314744556804,0.633340445670378,0.9533652861600557,0.41195270848553744,353.95533631165074,0.03555953542816277,2,11,9,2012,0,3
2012-07-01,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,11.4782608696,7.44598467276,0.45852020041166774,0.3857648350651951,0.6487032101248524,0.10828639841788856,1173.7708183524433,0.18320869017392188,2,1,7,2012,1,5
2012-10-12,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.434782608699999,11.089823701199998,0.5080595222468849,0.6517002677522671,0.8918389689773105,0.3506274856219699,591.2192684676628,0.07829088144676259,2,12,10,2012,0,7
2012-02-07,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.8214285714,11.2416341616,0.6834576730991515,0.6627797309661463,0.7105321817728407,0.1699132865424624,3390.7244973177953,0.5824830927442406,2,7,2,2012,0,7
2012-07-14,SFO,San Francisco,0.5460776929914688,0.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.935483870999999,12.1571254384,0.6893647235747766,0.729594309468885,0.7628965356065529,0.2221064912717664,487.13881467586566,0.059545942659244996,2,14,7,2012,1,3
2012-06-26,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651364,7.294117647060001,5.42868199799,0.24181878189390052,0.23853762346539445,0.744254790046896,0.20352567490961804,506.26018847884245,0.06298971109425822,2,26,6,2012,0,3
2012-06-23,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,15.6333333333,10.8038413773,0.6737160120840289,0.6308286451439105,0.6910772736027528,0.15052196533308126,1986.4462899651512,0.3295719256760503,2,23,6,2012,0,5
2013-01-01,ATL,Atlanta,0.3621887489465847,0.7387003640355518,CLT,Charlotte,0.4350230308347669,0.8065405004832809,9.22222222222,6.36678472327,0.3416774564815567,0.3070024354960904,0.6903742471017327,0.14982123662334879,388.234640924886,0.04173325434698252,2,1,1,2013,2,2
2012-07-22,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,14.0333333333,9.51399453195,0.5908502373752108,0.5366927691513151,0.677956855009924,0.13744442987977812,5403.554833417769,0.944994785048431,2,22,7,2012,1,7
2012-03-24,ORD,Chicago,0.7473928633272919,0.6710189398000861,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,11.916666666700001,9.04537675167,0.4812257229201231,0.5024920069357102,0.759052594543611,0.2182751138522604,1013.6221962809236,0.1543658478507986,2,24,3,2012,0,5
2013-01-11,ORD,Chicago,0.7473928633272919,0.6710189398000861,MSP,Minneapolis,0.881461320896298,0.5675158208024074,10.2631578947,8.652822951460001,0.3955886695578691,0.4738425622437218,0.8430955696324625,0.3020434005535889,591.2192684676628,0.07829088144676259,2,11,1,2013,0,3
2012-01-22,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ORD,Chicago,0.7473928633272919,0.6710189398000861,9.823529411760001,8.49437530162,0.3728198227935656,0.46227870226264844,0.8646968869916716,0.3235741155688484,1408.7645504937798,0.22553117209979162,2,22,1,2012,0,6
2012-07-11,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ATL,Atlanta,0.3621887489465847,0.7387003640355518,6.2,4.58569203377,0.18515321536501542,0.17701435113201655,0.739627747382258,0.1989137553993805,1027.6848410103114,0.15689853679516363,2,11,7,2012,0,3
2012-10-21,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.44,8.256714439369999,0.5083297367294058,0.44493368681549383,0.6637230256728295,0.123257122784724,1013.6221962809236,0.1543658478507986,2,21,10,2012,0,7
2012-07-09,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,15.935483870999999,10.5227863353,0.6893647235747766,0.6103166264680602,0.6603367943191086,0.11988195908334831,807.8739736741641,0.11731049597734035,2,9,7,2012,0,0
2012-11-20,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.1,9.3070431734,0.4389296504107707,0.5215890012154594,0.838472357963964,0.29743529951815717,2420.4928123669188,0.40774390895382934,2,20,11,2012,0,5
2012-11-23,JFK,New York,0.6855685441510919,0.9460042871958705,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,17.8484848485,12.2119849229,0.7884411660868166,0.7335980760001808,0.6842028904165669,0.1436700505713011,4955.860857969598,0.8643648890440983,2,23,11,2012,2,3
2012-09-09,BOS,Boston,0.765205407339852,1.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.6818181818,8.408535140169999,0.4690626593948539,0.4560138973964173,0.7197967824281241,0.17914760652036188,1503.038669073009,0.24250998529318785,2,9,9,2012,0,0
2012-04-13,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,11.35,9.415971873139998,0.4518774277090236,0.5295388586793327,0.8296010460916299,0.28859298288725566,584.4685506498537,0.07707507398574046,2,13,4,2012,0,3
2011-10-30,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,11.56,8.08846915883,0.46275356063955597,0.43265477407298514,0.6996945639126297,0.15911109065263584,799.5642198340215,0.11581390539382498,1,30,10,2011,0,6
2012-05-08,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.13333333333,10.3431596904,0.33707380233100925,0.5972070765782949,1.1324627398252307,0.5904647950726821,860.1757255797753,0.12673006614862148,2,8,5,2012,0,3
2012-01-09,EWR,Newark,0.6880043406485579,0.9384172867013378,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.77777777778,5.80623960069,0.3186591857293374,0.26609261249061045,0.6614703342556553,0.1210117941265706,1527.9398870021992,0.24699470637973342,2,9,1,2012,0,3
2012-12-20,MIA,Miami,0.0,0.8192441545511606,ATL,Atlanta,0.3621887489465847,0.7387003640355518,13.9642857143,8.942127275519999,0.5872741846000644,0.4949566317722197,0.6403569404457898,0.09996740791781211,473.55355045901877,0.05709923017020781,2,20,12,2012,2,0
2011-11-28,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,11.0454545455,7.543381032569999,0.4361046808207788,0.39287303685074615,0.6829398465673129,0.1424111348895466,3029.579253321205,0.5174406640701572,2,28,11,2011,2,0
2012-07-03,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,19.0263157895,11.9038645601,0.8494423369630548,0.711110770342226,0.6256526324801859,0.0853111599196289,5403.554833417769,0.944994785048431,2,3,7,2012,1,3
2012-08-18,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.666666666700001,9.139937720710002,0.5718601640078929,0.5093932756308116,0.6687759307820275,0.12829351283891255,1560.8617188022472,0.25292394380503647,1,18,8,2012,1,3
2012-07-27,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,17.2727272727,11.5684720449,0.7586220426098552,0.6866330826744744,0.6697536447057943,0.1292680311754112,3825.7988929494127,0.6608401964752163,2,27,7,2012,1,6
2011-11-01,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,10.8,8.42677437195,0.42339231765286744,0.45734503687800154,0.7802568862916666,0.23941010090587023,473.55355045901877,0.05709923017020781,2,1,11,2011,0,6
2012-09-12,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,16.2,11.713240371500001,0.7030643072951284,0.6971985953860053,0.7230395291049384,0.18237975451412325,799.5642198340215,0.11581390539382498,1,12,9,2012,0,3
2011-12-02,DTW,Detroit,0.7581909654479757,0.7596208255651364,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.1875,6.18836273447,0.2880880448861254,0.29398080407327487,0.7558305629887023,0.2150636132745266,156.51256917638386,0.0,2,2,12,2011,2,0
2012-02-03,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.090909090899999,9.49139505482,0.43845882214490883,0.5350434093189623,0.8557815213369311,0.3146878891421432,2567.4154543705886,0.43420474603250286,2,3,2,2012,0,0
2011-10-27,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,10.857142857100001,7.50523626734,0.4263518096045342,0.3900891475057414,0.691271761468255,0.15071581752905705,799.5642198340215,0.11581390539382498,1,27,10,2011,0,0
2012-05-28,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,IAH,Houston,0.1935367281207072,0.5262526896201161,13.6,10.214368964,0.568407423393299,0.5878076444727747,0.7510565414705883,0.21030519530056868,2567.4154543705886,0.43420474603250286,2,28,5,2012,1,0
2012-11-29,BOS,Boston,0.765205407339852,1.0,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,8.57142857143,10.104943845,0.30797213145137325,0.5798215572331971,1.1789101152498036,0.6367603606089619,477.88487627158105,0.05787930399067451,2,29,11,2012,2,3
2012-07-31,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,15.8387096774,10.605334425599999,0.6843526807469735,0.6163411686995045,0.6695832325743416,0.12909817602368878,3029.579253321205,0.5174406640701572,2,31,7,2012,0,0
2013-01-19,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.0555555556,9.93787894415,0.4366278233378277,0.5676287912115355,0.8989036230853311,0.3576690494188337,390.6479276846078,0.042167888429941125,2,19,1,2013,0,2
2012-10-12,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,14.9655172414,10.3422944353,0.6391290759475861,0.5971439283471004,0.6910749737863717,0.15051967303348368,799.5642198340215,0.11581390539382498,1,12,10,2012,0,6
2012-02-19,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.42105263158,8.617268125199999,0.35197510392361153,0.47124769237384856,0.9146820915015736,0.3733959470518876,4219.517597667142,0.7317491207790822,2,19,2,2012,0,5
2012-03-13,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.590909090899999,9.893042725689998,0.5161454859344258,0.5643565448079074,0.7857290251456214,0.24486435446963273,377.6032638053681,0.03981853831652568,2,13,3,2012,0,0
2012-04-12,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,9.76470588235,10.4135093254,0.369773286958774,0.602341348558227,1.066443726095502,0.5246615597159595,4912.5186714542615,0.8565589408228079,2,12,4,2012,0,6
2013-02-15,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,11.590909090899999,8.37035068338,0.46435437674141455,0.45322711127356363,0.7221479020960959,0.1814910417236919,1986.4462899651512,0.3295719256760503,2,15,2,2013,0,0
2013-01-19,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,8.055555555560002,5.9850030441,0.2812544957567221,0.279139164026182,0.7429658951292452,0.2022409926518146,1560.8617188022472,0.25292394380503647,1,19,1,2013,0,0
2012-03-23,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,7.5,4.7609522857,0.2524816573159301,0.189805232004107,0.6347936380933333,0.09442228881685144,156.51256917638386,0.0,2,23,3,2012,0,6
2012-01-28,EWR,Newark,0.6880043406485579,0.9384172867013378,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.588235294119999,6.1650103764,0.3088425702613877,0.2922764973245029,0.717843673964187,0.17720088165022374,1527.9398870021992,0.24699470637973342,2,28,1,2012,0,5
2012-11-14,LGA,New York,0.6919176200316315,0.9441805859593362,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,8.055555555560002,6.1210554859,0.2812544957567221,0.2890685721849463,0.7598551637664772,0.2190750599356498,2571.4703686921193,0.43493503801314476,1,14,11,2012,0,7
2012-10-14,SEA,Seattle,1.0000000000000002,0.0012766862525279699,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.0689655172,10.1802716582,0.6444867768953726,0.5853191476701954,0.6755786683949901,0.13507401619584525,872.1623199440232,0.1288888574436527,2,14,10,2012,0,3
2012-11-27,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,10.2380952381,8.60177168905,0.39429064677323145,0.47011672818457095,0.8401730486975163,0.2991304316670118,1560.8617188022472,0.25292394380503647,1,27,11,2012,2,1
2012-08-25,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.8181818182,9.560017750710001,0.5279161925706136,0.5400516454625534,0.7458169876429848,0.20508276657581548,1408.7645504937798,0.22553117209979162,2,25,8,2012,1,5
2012-07-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,11.2380952381,8.049253144889999,0.4460817559662428,0.4297927026274577,0.7162471018755016,0.17560952784197326,2249.1880633960923,0.37689184291756184,2,6,7,2012,1,5
2012-01-16,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,7.13333333333,4.718756898450001,0.23349158394498667,0.1867257193038626,0.6615079764185334,0.121049313258761,1054.935853740084,0.16180645703289903,1,16,1,2012,0,0
2011-12-24,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.65,6.17529031919,0.36383254208090443,0.29302675028917,0.6399264579471503,0.09953833242009424,1402.5714537480035,0.22441579245668425,2,24,12,2011,2,2
2013-01-31,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.8636363636,10.4894298476,0.5302703338947438,0.6078821962091533,0.8154327090030119,0.27447095398399934,2567.4154543705886,0.43420474603250286,2,31,1,2013,0,0
2012-05-27,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,10.85,9.19539358363,0.4259818731125179,0.5134405671784239,0.8475017127769586,0.30643514253779447,2821.5329251956728,0.47997142230952744,2,27,5,2012,1,5
2012-08-07,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,10.285714285700001,8.038301170910001,0.3967568900671503,0.42899340333997105,0.7815015027284465,0.24065064940381609,1027.6848410103114,0.15689853679516363,2,7,8,2012,0,3
2011-11-10,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,15.2666666667,10.034194410700001,0.6547259387167109,0.574658107015971,0.6572616426208358,0.1168168582960587,807.8739736741641,0.11731049597734035,2,10,11,2011,0,6
2012-09-04,ATL,Atlanta,0.3621887489465847,0.7387003640355518,CLT,Charlotte,0.4350230308347669,0.8065405004832809,10.222222222200001,10.114378557,0.39346856567353217,0.5805101233851087,0.9894500762304118,0.4479195580285854,388.234640924886,0.04173325434698252,2,4,9,2012,1,5
2012-03-03,DEN,Denver,0.6496383639449108,0.34459434731456895,PHX,Phoenix,0.3528406081525697,0.20173963223618063,7.0588235294100015,4.9556859797,0.22963263855421615,0.20401732775489342,0.7020555137910087,0.1614643239370409,845.501645814704,0.12408725746612233,2,3,3,2012,0,5
2013-01-25,MCO,Orlando,0.12172951756461914,0.799418501658604,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,12.708333333299999,9.879619631239999,0.5222270176944709,0.5633768976822526,0.7774126922963341,0.23657520295296797,719.5833211080045,0.10140930783327907,2,25,1,2013,0,0
2011-10-01,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.444444444439998,7.089530161339999,0.3531865918576662,0.35974999632290305,0.7506561347304709,0.20990609726093068,2249.1880633960923,0.37689184291756184,2,1,10,2011,0,5
2013-02-11,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.4375,6.174881915199999,0.3010358221843782,0.2929969440625656,0.7318378566162962,0.1911493253281552,1864.999597204111,0.3076993190643796,2,11,2,2013,0,3
2011-11-09,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,10.75,7.37357207989,0.4208027621932168,0.38048000385652325,0.6859136818502325,0.14537525040686106,2377.1599998508937,0.3999396489942337,2,9,11,2011,0,3
2011-10-31,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,8.647058823530001,5.9785154561,0.3118891060961795,0.2786656855030064,0.691392943902674,0.15083660388745102,1986.4462899651512,0.3295719256760503,2,31,10,2011,0,5
2012-10-22,CLT,Charlotte,0.4350230308347669,0.8065405004832809,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.6842105263,8.226330568360002,0.4173954523770693,0.4427162046982306,0.7699521221629114,0.22913901715360518,388.234640924886,0.04173325434698252,2,22,10,2012,0,6
2012-09-04,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,16.7714285714,11.5811350513,0.7326592268325123,0.6875572568928797,0.6905276436050946,0.14997413176133045,5403.554833417769,0.944994785048431,2,4,9,2012,1,1
2012-01-02,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651364,12.652173913,9.754293673010002,0.5193184590254974,0.5542303320220553,0.7709579191752611,0.23014152679114208,506.26018847884245,0.06298971109425822,2,2,1,2012,2,5
2012-06-19,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.2727272727,7.598131463169999,0.44787538745178745,0.39686884438718606,0.6740277910892919,0.1335282078204877,2249.1880633960923,0.37689184291756184,2,19,6,2012,0,0
2012-03-04,DEN,Denver,0.6496383639449108,0.34459434731456895,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,10.347826087,7.2338138793499995,0.39997372915045315,0.37028014122755215,0.6990660471611384,0.15848462816270315,1173.7708183524433,0.18320869017392188,2,4,3,2012,0,6
2012-07-24,LGA,New York,0.6919176200316315,0.9441805859593362,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.826086956500001,8.0433607512,0.42474339006547224,0.4293626627016317,0.7429610332448653,0.20223614665815226,1181.3369431650299,0.18457135281905562,1,24,7,2012,0,7
