DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),mean(MinMaxScale),std(MinMaxScale),CV(MinMaxScale),Distance(MinMaxScale),mean(StandardScale),std(StandardScale),CV(StandardScale),Distance(StandardScale),Airports,Date(Norm),Day,Month,Year,IsHolidays
2012-08-29,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,15.4137931034,10.486444451799999,0.154137931034,0.10486444451799999,0.3308433670888509,0.34991884998854167,0.6803286109690211,0.06803286109690211,0.3775696218564905,4912.5186714542615,0.4912518671454261,0.8604914072879204,0.6203707693749387,0.559728194775651,0.0905761393132335,0.8565589408228079,1.3773521396656152,0.8351994789259873,-0.7988159281380622,1.9539315879966845,2,0.6612021857923497,29,8,2012,1
2012-05-11,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,11.0,7.58287544405,0.11,0.0758287544405,0.47842360724252037,0.4635288662204492,0.6893523130954545,0.06893523130954546,0.41217131849306105,807.8739736741641,0.0807873973674164,0.1415096122804911,0.4041489627597546,0.36453592016289726,0.09764227413078475,0.11731049597734035,-0.17483470985609545,-0.5031995956375895,-0.7070470185370157,-0.7223658328640595,2,0.36065573770491804,11,5,2012,0
2011-11-23,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,11.956521739100001,8.265361790850001,0.11956521739100001,0.08265361790850001,0.2717762124409071,0.28227719417167446,0.691284804327396,0.0691284804327396,0.3844834064238444,3825.7988929494127,0.38257988929494124,0.6701383330152416,0.4510068135130179,0.41041602911449093,0.09915553813122568,0.6608401964752163,0.16154273918404538,-0.1886077631303161,-0.6873940412241499,1.2453720037813152,2,0.8958904109589041,23,11,2011,2
2011-11-28,MCO,Orlando,0.12172951756461914,0.799418501658604,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,15.275862069,9.9530919522,0.15275862069,0.099530919522,0.47087631677808056,0.4769456681347353,0.651556809510493,0.0651556809510493,0.3942574333374994,719.5833211080045,0.07195833211080045,0.12604435851596282,0.6136138379221945,0.5238736008984437,0.0680459820450513,0.10140930783327907,1.328846300646635,0.5893508388642278,-1.0914183223784968,-0.7799328241987097,2,0.9095890410958904,28,11,2011,2
2012-02-13,ORD,Chicago,0.7473928633272919,0.6710189398000861,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.7,8.47348806573,0.107,0.0847348806573,0.5242161561280703,0.42692119432253706,0.7919147724981309,0.0791914772498131,0.4903482584006399,390.6479276846078,0.03906479276846078,0.06842705494449085,0.38945263684121806,0.4244073070528055,0.1779552271964655,0.042167888429941125,-0.2803349097856784,-0.09267203267298775,0.3359888589233219,-0.9944042364320161,2,0.12021857923497267,13,2,2012,0
2011-12-07,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.642857142899999,9.967407202939999,0.14642857142899998,0.09967407202939998,0.5300080985523629,0.43387665198279934,0.6807009797109833,0.06807009797109834,0.48781839916511005,3390.7244973177953,0.3390724497317795,0.5939294055769742,0.5826043489155119,0.524835942880375,0.09086772780936081,0.5824830927442406,1.1062391464467654,0.5959494484689665,-0.7950290263830402,0.9616961758731951,2,0.9342465753424658,7,12,2011,0
2011-09-12,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.826086956500001,7.889303310139999,0.11826086956500001,0.07889303310139999,0.37072279747426096,0.3367400881060532,0.6671102063733585,0.06671102063733585,0.43963921495345054,2567.4154543705886,0.25674154543705885,0.4497161405739957,0.44461710659234105,0.38513551742653807,0.0802252846820416,0.43420474603250286,0.11567308704380651,-0.36195178258383537,-0.9332439665876054,0.4248848242347437,2,0.6986301369863014,12,9,2011,0
2012-12-12,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,8.0,8.809086218220001,0.08,0.08809086218220001,0.48817985030877864,0.47261766751931256,1.1011357772775001,0.11011357772775002,0.41248850332402226,2420.4928123669188,0.24204928123669187,0.42398073284621784,0.2571857035743893,0.44696787529331106,0.4200950139020879,0.40774390895382934,-1.2298367091519222,0.06202181325214278,3.480693109656219,0.329088789057052,2,0.9480874316939891,12,12,2012,0
2012-03-02,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,9.21052631579,8.10061004128,0.0921052631579,0.0810061004128,0.5224456974719917,0.5861402914262068,0.8794948044817783,0.08794948044817782,0.3559438817060271,807.5231832777396,0.08075231832777396,0.14144816678947722,0.3164866678071064,0.3993406013705094,0.24653598314906644,0.1172473184615949,-0.8041341480323684,-0.264550021974059,1.226657004364502,-0.7225945541060518,2,0.16939890710382513,2,3,2012,0
2013-02-26,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,7.083333333330001,6.37407153072,0.07083333333330001,0.0637407153072,0.4759690293135127,0.5067994637055132,0.8998689219844235,0.08998689219844234,0.37504596661592526,1408.7645504937798,0.14087645504937799,0.2467633960631581,0.21228026326758664,0.2832741403416146,0.26249021779081005,0.22553117209979162,-1.5521984311601524,-1.0603973183751654,1.4338569452650707,-0.3305750642668166,2,0.15616438356164383,26,2,2013,0
2012-05-07,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.3333333333,8.81842989893,0.103333333333,0.08818429898930001,0.4921506100929888,0.5740251264487501,0.8533964418346884,0.08533964418346884,0.3423805428152917,973.7448004122537,0.09737448004122537,0.17056404050226046,0.3714904607169294,0.4475960037401199,0.22609929913647386,0.14718391005814518,-0.40927959860022345,0.06632877946575862,0.9612428485181657,-0.6142152623566359,2,0.34972677595628415,7,5,2012,0
2011-10-03,ORD,Chicago,0.7473928633272919,0.6710189398000861,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,8.84210526316,6.86588310978,0.08842105263160001,0.06865883109780001,0.5339274066286218,0.5363266689273039,0.776498685034458,0.0776498685034458,0.3975527594239784,1013.6221962809236,0.10136221962809236,0.1775490839768843,0.2984385482581038,0.31633614800920606,0.16588344658456167,0.1543658478507986,-0.9336957970681427,-0.8336969504773719,0.1792109071432593,-0.5882145291453831,2,0.7561643835616438,3,10,2011,0
2011-09-08,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.799418501658604,11.409090909100001,7.607384200389999,0.11409090909100002,0.0760738420039,0.22985761447164924,0.24464023494898596,0.6667826789181139,0.06667826789181139,0.3752087530343833,841.0684679543131,0.0841068467954313,0.14732405880123695,0.42418940719456805,0.36618352002539933,0.07996880977597975,0.12328884004383246,-0.030970800858012484,-0.4919022933463041,-0.9365748430960567,-0.7007224639564448,2,0.6876712328767123,8,9,2011,0
2012-06-04,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,8.94117647059,6.959441323080001,0.0894117647059,0.06959441323080001,0.31681419848379966,0.29950440528663386,0.7783585690285307,0.07783585690285308,0.42241893131173286,323.3318296838956,0.03233318296838956,0.0566357666511037,0.30329182410321776,0.3226255940027365,0.16733985448267108,0.03004422744973377,-0.8988556897643758,-0.7905713261976255,0.1981254860742859,-1.0382954652049108,1,0.4262295081967213,4,6,2012,0
2012-06-14,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,13.3703703704,10.1721646896,0.133703703704,0.10172164689600001,0.4987214989581764,0.48448360254478673,0.7607990211041312,0.07607990211041313,0.41107489889455845,882.7930713454393,0.08827930713454393,0.15463266464922898,0.5202680811298899,0.5386007542068767,0.1535896074963935,0.13080346078198446,0.6587471167584343,0.6903323372256116,0.019549049980603903,-0.6735173203535157,2,0.453551912568306,14,6,2012,0
2011-09-02,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,12.2,7.648529270389999,0.122,0.07648529270389999,0.5213782324777407,0.48516886931051423,0.6269286287204918,0.06269286287204918,0.4291428883845687,1971.1346885251635,0.19711346885251635,0.34526982501644965,0.46293426643390073,0.368949495203177,0.04876054427961446,0.32681429903939496,0.24716608986223504,-0.4729364883442985,-1.3418810775635617,0.03609972997212815,2,0.6712328767123288,2,9,2011,1
2012-06-21,DEN,Denver,0.6496383639449108,0.34459434731456895,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.7307692308,8.01776872856,0.127307692308,0.0801776872856,0.5227470756470661,0.5007929515423355,0.6297945224835534,0.06297945224835534,0.4168457284254622,1173.7708183524433,0.11737708183524433,0.20560119378001063,0.4889354584451265,0.39377159845769305,0.051004722048210216,0.18320869017392188,0.4338202897484713,-0.30273569484222235,-1.3127356179746215,-0.48379493238071997,2,0.4726775956284153,21,6,2012,0
2011-11-18,CLT,Charlotte,0.4350230308347669,0.8065405004832809,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.9375,5.63877941875,0.079375,0.05638779418750001,0.42472825105433426,0.35976505139521214,0.7103974070866143,0.07103974070866143,0.4714483586704995,388.234640924886,0.038823464092488595,0.0680043364452963,0.25412396900802753,0.23384416658960192,0.1141219261966433,0.04173325434698252,-1.2518159174705854,-1.399329949067881,-0.4930234059486874,-0.995977740013053,2,0.8821917808219178,18,11,2011,0
2011-11-17,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.666666666700001,10.626736857200001,0.136666666667,0.106267368572,0.497432213640411,0.5218157441091401,0.7775661115005426,0.07775661115005425,0.38067878939690664,3833.4597352605124,0.38334597352605126,0.6714802289798503,0.5347829709261567,0.5691593443876731,0.16671930964957593,0.6622199177864786,0.7629448450852511,0.899867212000175,0.1900663810384951,1.2503670018940398,2,0.8794520547945206,17,11,2011,0
2012-12-08,LGA,New York,0.6919176200316315,0.9441805859593362,BOS,Boston,0.765205407339852,1.0,3.0,2.82842712475,0.03,0.028284271247500003,0.41055895012926297,0.42490146070071133,0.9428090415833333,0.09428090415833333,0.3858595480492114,323.3318296838956,0.03233318296838956,0.0566357666511037,0.012246938265447121,0.044918380680999154,0.29611507263601256,0.03004422744973377,-2.988173374644967,-2.6947608134446663,1.8705477733219107,-1.0382954652049108,1,0.9371584699453552,8,12,2012,0
2012-06-05,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,8.0,5.04975246918,0.08,0.0504975246918,0.5979931498065835,0.42409950764467536,0.6312190586475,0.06312190586475,0.5630803760906006,2420.4928123669188,0.24204928123669187,0.42398073284621784,0.2571857035743893,0.19424686072640354,0.052120224803718695,0.40774390895382934,-1.2298367091519222,-1.6708417065268149,-1.2982484231823979,0.329088789057052,2,0.42896174863387976,5,6,2012,0
2012-06-27,SEA,Seattle,1.0000000000000002,0.0012766862525279699,ORD,Chicago,0.7473928633272919,0.6710189398000861,15.0,10.3494497975,0.15,0.103494497975,0.4635781749361197,0.45330396475814855,0.6899633198333334,0.06899633198333334,0.408390296967534,3825.7988929494127,0.38257988929494124,0.6701383330152416,0.6000999750069083,0.5505187363087671,0.09812073141181987,0.6608401964752163,1.2318346225383403,0.772051843017944,-0.7008332249843915,1.2453720037813152,2,0.4890710382513661,27,6,2012,0
2011-09-13,MCO,Orlando,0.12172951756461914,0.799418501658604,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.6818181818,8.23110455839,0.11681818181800001,0.0823110455839,0.6330781691743087,0.6802830062759015,0.7046081723146375,0.07046081723146375,0.37162905988492395,719.5833211080045,0.07195833211080045,0.12604435851596282,0.4375497034828106,0.4081130884549241,0.10958858579864728,0.10140930783327907,0.06493847179565329,-0.20439862193174166,-0.5518985499865763,-0.7799328241987097,2,0.7013698630136986,13,9,2011,0
2012-06-13,ORD,Chicago,0.7473928633272919,0.6710189398000861,MSP,Minneapolis,0.881461320896298,0.5675158208024074,10.35,10.4994987349,0.1035,0.104994987349,0.7250777718296268,0.71503303964827,1.0144443222125603,0.10144443222125603,0.4049490952105086,591.2192684676628,0.05912192684676628,0.1035597285961808,0.3723069232695921,0.5606057682739652,0.35221007040155794,0.07829088144676259,-0.4034184763701914,0.8412168459572159,2.5990615806485073,-0.863628346785202,2,0.45081967213114754,13,6,2012,0
2011-11-19,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.666666666700001,9.13981574672,0.12666666666700002,0.0913981574672,0.508140811756223,0.5247034903407729,0.7215644010549432,0.07215644010549432,0.38673375072099914,2016.491722110575,0.2016491722110575,0.35321469816005896,0.48579521786436836,0.4692011505408463,0.12286639534925936,0.33498312216772885,0.4112775119866421,0.2144714687257211,-0.37945772684752516,0.06567327919264444,2,0.8849315068493151,19,11,2011,0
2013-01-03,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SEA,Seattle,1.0000000000000002,0.0012766862525279699,12.166666666700001,8.111541249930001,0.12166666666700002,0.08111541249930002,0.47052436117789864,0.43853466264641616,0.6667020205403652,0.06667020205403652,0.42846972268061384,872.1623199440232,0.08721623199440233,0.15277055055954866,0.46130134133347406,0.4000754513000152,0.0799056491171557,0.1288888574436527,0.23544384543733765,-0.25951128533581375,-0.9373951196602074,-0.6804487491743364,2,0.00821917808219178,3,1,2013,2
2013-03-02,LGA,New York,0.6919176200316315,0.9441805859593362,BOS,Boston,0.765205407339852,1.0,9.25,17.0356768493,0.0925,0.170356768493,0.6473406854834265,0.5303964757708224,1.8416947945189188,0.18416947945189188,0.48738731843140237,323.3318296838956,0.03233318296838956,0.0566357666511037,0.3184203949016248,1.0,0.9999999999999999,0.03004422744973377,-0.7902525427786611,3.8540657626339296,11.012002604945211,-1.0382954652049108,1,0.16712328767123288,2,3,2013,0
2012-12-13,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,11.8695652174,8.384533097130001,0.118695652174,0.08384533097130001,0.44359836630386185,0.4827392871442564,0.7063892352888232,0.07063892352888232,0.3669604371665962,1986.4462899651512,0.1986446289965151,0.347951850745428,0.4467470089008662,0.4184273139433615,0.11098327180643108,0.3295719256760503,0.13096297110227462,-0.1336757929880663,-0.5337855621261904,0.04608315179308358,2,0.9508196721311475,13,12,2012,0
2011-12-21,ORD,Chicago,0.7473928633272919,0.6710189398000861,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,13.346153846199998,8.9930742583,0.13346153846199998,0.089930742583,0.5924013601968907,0.5591776798838899,0.673832653357324,0.0673832653357324,0.4230660449193999,1013.6221962809236,0.10136221962809236,0.1775490839768843,0.5190817680223654,0.4593364616602619,0.08548938981616305,0.1543658478507986,0.6502309562761018,0.14683103318683893,-0.8648782757740513,-0.5882145291453831,2,0.9726027397260274,21,12,2011,2
2012-08-07,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.765205407339852,1.0,12.4545454545,8.85183474512,0.124545454545,0.08851834745119999,0.7053776192047083,0.8066960352424557,0.7107312569100391,0.07107312569100391,0.349183492687613,356.2123684197035,0.035621236841970355,0.062395219783275634,0.4754038763019474,0.4498416427772881,0.1143833519205959,0.035966027974703205,0.33668141099862353,0.0817267311270758,-0.4896282324559302,-1.0168568005958287,2,0.6010928961748634,7,8,2012,0
2011-11-05,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,16.25,10.4696181032,0.1625,0.104696181032,0.5297061771878347,0.5349549894650119,0.6442841909661539,0.06442841909661538,0.39542101472613717,353.95533631165074,0.03539553363116507,0.06199987131442647,0.661334666334144,0.5585970443714778,0.06235105745746028,0.03555953542816277,1.6714187889116014,0.8274433796790218,-1.1653791274236138,-1.0183284235143357,2,0.8465753424657534,5,11,2011,0
2012-01-04,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.35,10.0434582008,0.11349999999999999,0.100434582008,0.37025777451860864,0.31762114537463376,0.884886185092511,0.0884886185092511,0.46551826990464507,2420.4928123669188,0.24204928123669187,0.42398073284621784,0.42129467633138057,0.5299484672320406,0.25075777834070645,0.40774390895382934,-0.051751143271582443,0.6310051281803082,1.2814860659801162,0.329088789057052,2,0.01092896174863388,4,1,2012,2
2012-09-07,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,13.2857142857,9.30096427839,0.13285714285699998,0.09300964278389999,0.37761409523064127,0.370769629438139,0.7000725800946237,0.07000725800946236,0.4067110717465896,353.95533631165074,0.03539553363116507,0.06199987131442647,0.5161209697574283,0.48003435215004353,0.10603692754851834,0.03555953542816277,0.6289763372214152,0.28875282559332993,-0.5980244467187376,-1.0183284235143357,2,0.6857923497267759,7,9,2012,1
2012-02-21,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,6.818181818180001,6.55466523658,0.06818181818180001,0.0655466523658,0.48759008668454007,0.43411649535231495,0.9613509013653229,0.09613509013653229,0.4485290023901497,477.88487627158105,0.04778848762715811,0.0837077387805253,0.1992910863194594,0.2954145427682391,0.3106345325153307,0.05787930399067451,-1.6454435573600081,-0.977152715560531,2.0591140879373078,-0.9375242778247959,2,0.14207650273224043,21,2,2012,0
2013-03-01,BOS,Boston,0.765205407339852,1.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,6.6428571428600005,4.4133912106199995,0.06642857142860001,0.0441339121062,0.7934445652891926,0.7959801762122252,0.6643814725661658,0.06643814725661658,0.39806710394169664,1879.7523868796684,0.18797523868796684,0.3292630287876501,0.190702324419245,0.15146750841818515,0.07808851191486976,0.3103563034388581,-1.7070995183561724,-1.964172196441643,-0.9609945419688612,-0.023483068592245766,2,0.1643835616438356,1,3,2013,0
2012-05-28,BOS,Boston,0.765205407339852,1.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.285714285700001,8.36745395651,0.10285714285700001,0.0836745395651,0.48488001941698117,0.5324522760636877,0.8135024679951575,0.08135024679951575,0.36366001456371877,1503.038669073009,0.1503038669073009,0.26327673156220766,0.3691577105720631,0.41727916960887146,0.19485977087985984,0.24250998529318785,-0.426025662074411,-0.14154841662440443,0.5555306000850017,-0.26910675239466725,2,0.40710382513661203,28,5,2012,1
2013-01-22,DTW,Detroit,0.7581909654479757,0.7596208255651364,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.947368421050001,6.77801744375,0.0894736842105,0.0677801744375,0.34053771332592375,0.39309065615598443,0.7575431260663992,0.07575431260663992,0.345950885069724,156.51256917638386,0.015651256917638388,0.027415207944434267,0.3035951538433232,0.31042938320803104,0.1510400338329393,0.0,-0.8966781830594284,-0.8741985971703135,-0.013562630037387032,-1.147064430491384,2,0.06027397260273973,22,1,2013,0
2012-08-20,MIA,Miami,0.0,0.8192441545511606,ATL,Atlanta,0.3621887489465847,0.7387003640355518,16.821428571400002,12.9958784675,0.16821428571400002,0.129958784675,0.6594309151597697,0.6155979768338125,0.772578762400463,0.07725787624004629,0.4277736910667063,473.55355045901877,0.047355355045901874,0.0829490508460587,0.6893276680823377,0.7284247651714989,0.162813896923227,0.05709923017020781,1.8723715506721883,1.9919221727302825,0.13934622402296637,-0.9403483751473577,2,0.6366120218579235,20,8,2012,0
2012-03-12,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,8.88888888889,6.008708277439999,0.0888888888889,0.060087082774399996,0.5192969998238437,0.49750367107202403,0.6759796812119154,0.06759796812119154,0.4168324058506819,2249.1880633960923,0.22491880633960923,0.39397448261585005,0.3007303729627001,0.258712614758001,0.0871706496876673,0.37689184291756184,-0.9172435241749904,-1.2288113766476851,-0.8430435119112504,0.21739520980529145,2,0.19672131147540983,12,3,2012,0
2011-11-20,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,12.25,8.763808979319998,0.1225,0.08763808979319998,0.7302403675619833,0.786536343613097,0.7154129779036733,0.07154129779036733,0.37075668747572393,2016.491722110575,0.2016491722110575,0.35321469816005896,0.4653836540869902,0.44392411527745224,0.11804943832899717,0.33498312216772885,0.26474945651716575,0.04115128650357552,-0.44201624076755347,0.06567327919264444,2,0.8876712328767123,20,11,2011,0
2012-12-24,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,7.8,5.784214973280001,0.078,0.05784214973280001,0.7643465004406351,0.8302270416829192,0.7415660222153848,0.07415660222153848,0.3676506667113573,156.51256917638386,0.015651256917638388,0.027415207944434267,0.2473881529620316,0.24362106413276588,0.13852894157574114,0.0,-1.3001701757716442,-1.332291483279038,-0.1760459853661579,-1.147064430491384,2,0.9808743169398907,24,12,2012,2
2012-03-30,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,16.9677419355,12.1366768405,0.16967741935500003,0.12136676840499999,0.47642040646207107,0.5660303475282137,0.7152794335649094,0.07152794335649094,0.33611863422034777,719.5833211080045,0.07195833211080045,0.12604435851596282,0.6964952310325081,0.6706649807553302,0.11794486458657916,0.10140930783327907,1.9238251812219207,1.5958734963010521,-0.44337435500714645,-0.7799328241987097,2,0.2459016393442623,30,3,2012,0
2011-09-16,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.2,7.571877794400001,0.11199999999999999,0.075718777944,0.542662829231224,0.5137444933925683,0.676060517357143,0.0676060517357143,0.42181774541082534,3779.583120066245,0.3779583120066245,0.662043040537633,0.41394651337211225,0.36379660374064315,0.08723394954977559,0.6525167139945791,-0.1045012432363739,-0.5082689582305384,-0.8422214274940181,1.215238542086762,2,0.7095890410958904,16,9,2011,0
2011-11-19,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,12.76,8.78104018136,0.1276,0.0878104018136,0.5166402115382722,0.43603524229117147,0.6881692932100314,0.06881692932100314,0.47316058977515035,1181.3369431650299,0.11813369431650299,0.20692649874536995,0.49036740814850227,0.445082481932945,0.09671589403920833,0.18457135281905562,0.4440997963974562,0.04909400279597285,-0.7190780500804456,-0.47886169167104603,1,0.8849315068493151,19,11,2011,0
2012-02-05,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,6.15384615385,4.18023432051,0.0615384615385,0.041802343205100005,0.30813795243396486,0.3261869799319813,0.6792880770824505,0.06792880770824505,0.37724241970753647,797.0463706295586,0.07970463706295586,0.1396130170704724,0.16674677484512213,0.13579354868079527,0.0897613348547397,0.1153604395652817,-1.8790687087172324,-2.0716457798551677,-0.8093979108803561,-0.7294256122690963,1,0.09836065573770492,5,2,2012,0
2012-12-05,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,10.9523809524,7.996725520339999,0.10952380952400001,0.07996725520339999,0.5927219852444493,0.5094273127758241,0.7301358083775996,0.07301358083775997,0.4646337596195894,3825.7988929494127,0.38257988929494124,0.6701383330152416,0.40181621261488826,0.39235696988621827,0.12957835446198496,0.6608401964752163,-0.191580773330283,-0.31243555399222844,-0.2922885480863579,1.2453720037813152,2,0.9289617486338798,5,12,2012,0
2012-12-01,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.8888888889,11.1929015788,0.108888888889,0.111929015788,0.3805548511831737,0.39574155653503545,1.0279195327458899,0.10279195327458898,0.38401444073924484,2249.1880633960923,0.22491880633960923,0.39397448261585005,0.39870587908676686,0.6072197381718858,0.36276202047584827,0.37689184291756184,-0.21390885797425555,1.16084063381913,2.7361012745526048,0.21739520980529145,2,0.9180327868852459,1,12,2012,2
2012-11-06,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,10.619047619,7.35170858016,0.10619047619,0.0735170858016,0.6155838165908217,0.6624174008816992,0.6923133640540463,0.06923133640540463,0.3711055187594363,2679.014872379074,0.2679014872379074,0.46926422714161514,0.3854869615910263,0.348995739834016,0.0999609660580989,0.4543038538196032,-0.3088032177199307,-0.6097558771911977,-0.6769338328471749,0.49764952290578823,2,0.8497267759562842,6,11,2012,0
2012-06-18,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,11.4,9.69753088488,0.114,0.09697530884880001,0.33481498583511643,0.34537444933954176,0.8506606039368422,0.08506606039368422,0.38712982737185336,797.0463706295586,0.07970463706295586,0.1396130170704724,0.42374406398447,0.506693521520441,0.22395696341281146,0.1153604395652817,-0.03416777661665175,0.47155005814139667,0.9334200262205282,-0.7294256122690963,1,0.4644808743169399,18,6,2012,0
2012-02-04,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,17.90625,12.827287886199999,0.1790625,0.12827287886199998,0.7666405637787529,0.7492397328424002,0.7163581367511344,0.07163581367511343,0.4086137205637014,719.5833211080045,0.07195833211080045,0.12604435851596282,0.742470632342731,0.7170912721653402,0.11878955804334335,0.10140930783327907,2.2538678093561724,1.914210405801447,-0.43240419954367454,-0.7799328241987097,2,0.09562841530054644,4,2,2012,0
2012-02-10,SEA,Seattle,1.0000000000000002,0.0012766862525279699,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.25,8.13607105266,0.1225,0.0813607105266,0.3693762418878334,0.36809645258540524,0.6641690655232653,0.06641690655232653,0.400727620443301,872.1623199440232,0.08721623199440233,0.15277055055954866,0.4653836540869902,0.4017244660049838,0.0779221836406977,0.1288888574436527,0.26474945651716575,-0.24820428171873807,-0.9631546711980233,-0.6804487491743364,2,0.11202185792349727,10,2,2012,0
2012-10-13,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,13.375,9.95997424477,0.13375,0.09959974244770001,0.7153257082063474,0.6303083700446637,0.7446709715715888,0.07446709715715888,0.45320293156909003,2887.7278382421723,0.2887727838242172,0.5058230121002089,0.5204948762815023,0.5243362626563367,0.140960315134531,0.49189315735099653,0.6603752062531008,0.5925232291129112,-0.14446938711491106,0.6337338891218703,2,0.7841530054644809,13,10,2012,0
2012-03-29,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.4285714286,11.3966485373,0.144285714286,0.11396648537300001,0.33618437799524997,0.34537444933954176,0.7898667303063568,0.07898667303063568,0.3887131870570078,1560.8617188022472,0.15608617188022472,0.2734051892359292,0.5721069732587145,0.6209166167957085,0.17635147941796592,0.25292394380503647,1.0308818607777541,1.2547577199891802,0.315160755765363,-0.23140515085523156,1,0.24316939890710382,29,3,2012,0
2011-11-07,CLT,Charlotte,0.4350230308347669,0.8065405004832809,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.875,5.37742193497,0.07875,0.0537742193497,0.5204402746254434,0.4946769456671754,0.6828472298374604,0.06828472298374604,0.4201372398806711,388.234640924886,0.038823464092488595,0.0680043364452963,0.25106223444166575,0.21627442341838102,0.09254837867010324,0.04173325434698252,-1.2737951257892484,-1.519802585842745,-0.7732021718306332,-0.995977740013053,2,0.852054794520548,7,11,2011,0
