DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),Airports,Day,Month,Year,IsHolidays
2012-04-25,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,10.5909090909,8.9531005053,0.105909090909,0.089531005053,0.5365927149478428,0.5098384728335338,0.8453571292565196,0.08453571292565196,0.4202948987049541,1560.8617188022472,0.15608617188022472,0.2734051892359292,1,25,4,2012,0
2011-11-18,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.0,10.1931349447,0.12,0.10193134944700001,0.565955115894686,0.45022026431885037,0.8494279120583333,0.08494279120583334,0.5019944349874044,5258.1449040785465,0.5258144904078547,0.921032327983994,2,18,11,2011,0
2012-08-23,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,14.8214285714,10.666852676900001,0.148214285714,0.10666852676900002,0.41507407509673155,0.49647577092559125,0.7196912649488573,0.07196912649488572,0.33386392996911013,1986.4462899651512,0.1986446289965151,0.347951850745428,2,23,8,2012,0
2012-09-20,LGA,New York,0.6919176200316315,0.9441805859593362,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,12.4782608696,9.30234362072,0.124782608696,0.09302343620720001,0.7833588729495272,0.7729145942901764,0.7454839835399429,0.0745483983539943,0.4047354176894952,2571.4703686921193,0.2571470368692119,0.4504264114481282,1,20,9,2012,0
2012-06-26,LGA,New York,0.6919176200316315,0.9441805859593362,BOS,Boston,0.765205407339852,1.0,5.07692307692,3.77406806292,0.0507692307692,0.0377406806292,0.5333127780539767,0.5072687224674519,0.7433770426968141,0.07433770426968142,0.4198419742127051,323.3318296838956,0.03233318296838956,0.0566357666511037,1,26,6,2012,0
2011-10-29,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.411764705880001,5.78855361392,0.08411764705880001,0.05788553613919999,0.6704625709702472,0.5859030836997748,0.6881497303263462,0.06881497303263462,0.4569731733727885,823.5052672605634,0.08235052672605635,0.14424763623835418,2,29,10,2011,0
2011-10-10,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,12.68,8.41981789193,0.1268,0.0841981789193,0.6161686566642828,0.6491189427312898,0.6640234930544164,0.06640234930544164,0.37906812844703297,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,10,10,2011,0
2012-07-24,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,10.0,8.46955331368,0.1,0.0846955331368,0.4531757025425863,0.45987358743392587,0.846955331368,0.0846955331368,0.39352298251562756,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,24,7,2012,0
2012-05-14,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.765205407339852,1.0,9.21052631579,6.04224891326,0.0921052631579,0.060422489132599996,0.31987773527788627,0.3252276064612579,0.6560155962967625,0.06560155962967626,0.3927702280515607,356.2123684197035,0.035621236841970355,0.062395219783275634,2,14,5,2012,0
2012-03-19,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,6.666666666669999,5.31395288256,0.0666666666667,0.053139528825599996,0.4085525709097955,0.3783881834674592,0.7970929323836015,0.07970929323836015,0.43117377030595233,797.0463706295586,0.07970463706295586,0.1396130170704724,1,19,3,2012,0
2012-02-02,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,5.090909090909999,3.47719845435,0.050909090909099994,0.0347719845435,0.5286805174195398,0.4835242290753584,0.6830211249614853,0.06830211249614852,0.4366334630473878,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,2,2,2012,0
2012-10-27,EWR,Newark,0.6880043406485579,0.9384172867013378,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.352941176469999,5.634061328990001,0.0835294117647,0.056340613289900005,0.381029005419102,0.42524229074931075,0.6745002999495547,0.06745002999495547,0.35781911676413136,1148.3068853131601,0.11483068853131602,0.20114085539933804,2,27,10,2012,0
2012-10-28,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.7,8.18278037936,0.09699999999999999,0.08182780379360001,0.39695131983193643,0.36426211453779794,0.8435856061195878,0.08435856061195877,0.4351762617416785,1402.5714537480035,0.14025714537480036,0.24567859478490348,2,28,10,2012,0
2011-10-19,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,11.6363636364,8.02701067851,0.116363636364,0.0802701067851,0.4848456879821239,0.43651492902588557,0.6898212301822975,0.06898212301822974,0.4435538848852327,807.8739736741641,0.0807873973674164,0.1415096122804911,2,19,10,2011,0
2012-09-02,DEN,Denver,0.6496383639449108,0.34459434731456895,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.583333333299999,8.36096867004,0.12583333333299998,0.0836096867004,0.5001478681658664,0.4521678645947113,0.6644478413294423,0.06644478413294423,0.44171350668528586,1544.881662246641,0.1544881662246641,0.2706060749172444,2,2,9,2012,1
2012-11-17,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,11.695652173900001,7.93974342732,0.11695652173900001,0.0793974342732,0.48461745590338734,0.4925510612743981,0.6788628209240284,0.06788628209240284,0.3929069811803217,1173.7708183524433,0.11737708183524433,0.20560119378001063,2,17,11,2012,0
2013-01-03,DTW,Detroit,0.7581909654479757,0.7596208255651364,ORD,Chicago,0.7473928633272919,0.6710189398000861,6.9375,5.22135040004,0.069375,0.05221350400040001,0.5650378996192057,0.573568281938265,0.7526270846904505,0.07526270846904505,0.39340004301487,506.26018847884245,0.050626018847884244,0.08867804301068355,2,3,1,2013,2
2011-11-23,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.0714285714,10.6559966474,0.140714285714,0.106559966474,0.5888667169401142,0.523458149780243,0.7572789495629589,0.0757278949562959,0.449238526325448,3779.583120066245,0.3779583120066245,0.662043040537633,2,23,11,2011,2
2012-01-15,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,2.75,2.4928469095200003,0.0275,0.024928469095200002,0.6412948899267777,0.6363844020220264,0.9064897852800001,0.09064897852800001,0.4024205998986317,323.3318296838956,0.03233318296838956,0.0566357666511037,1,15,1,2012,0
2012-08-31,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,14.148148148099999,9.674326467130001,0.14148148148099998,0.09674326467130001,0.5600744001018105,0.589461199591937,0.683787472809945,0.0683787472809945,0.3794306851406781,719.5833211080045,0.07195833211080045,0.12604435851596282,2,31,8,2012,1
2012-01-05,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,12.961538461500002,10.4325673513,0.12961538461500002,0.104325673513,0.2416319027505586,0.20626529613343342,0.8048865018831004,0.08048865018831004,0.4678106024180149,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,5,1,2012,2
2012-05-27,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,11.5217391304,7.50072460268,0.11521739130400001,0.0750072460268,0.6764275395652095,0.7072557657441215,0.651006286272305,0.0651006286272305,0.38193260537334445,1986.4462899651512,0.1986446289965151,0.347951850745428,2,27,5,2012,1
2012-01-16,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,12.5,8.73772430825,0.125,0.0873772430825,0.3316637158506658,0.3338619676947465,0.69901794466,0.069901794466,0.39670983253706643,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,16,1,2012,0
2012-04-01,LGA,New York,0.6919176200316315,0.9441805859593362,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.95,10.8262594989,0.10949999999999999,0.10826259498900001,0.46397948266991135,0.5198604992677285,0.9886994976164385,0.09886994976164384,0.35641330502572727,1181.3369431650299,0.11813369431650299,0.20692649874536995,1,1,4,2012,0
2011-11-10,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.619047619000002,9.06353237141,0.11619047619000002,0.0906353237141,0.5690888633138379,0.6167400881057078,0.7800581139360248,0.07800581139360248,0.36848503899607854,3029.579253321205,0.3029579253321205,0.5306701286102019,2,10,11,2011,0
2013-02-17,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.7391304348,9.101535291589999,0.127391304348,0.09101535291589999,0.4865114342240272,0.5442731277519812,0.7144549887586491,0.0714454988758649,0.3569588143468878,390.6479276846078,0.03906479276846078,0.06842705494449085,2,17,2,2013,0
2012-03-26,EWR,Newark,0.6880043406485579,0.9384172867013378,SFO,San Francisco,0.5460776929914688,0.0,8.88235294118,6.61326652401,0.08882352941180001,0.0661326652401,0.44395466217068846,0.492158590308847,0.7445399397889094,0.07445399397889094,0.3602263706209533,5360.173660023075,0.5360173660023075,0.9389039888688071,2,26,3,2012,0
2011-10-19,ORD,Chicago,0.7473928633272919,0.6710189398000861,DEN,Denver,0.6496383639449108,0.34459434731456895,11.909090909100001,8.847432185499999,0.11909090909100001,0.08847432185499998,0.37788238236595323,0.3783881834674592,0.7429141529803487,0.07429141529803487,0.39880540018165156,1864.999597204111,0.1864999597204111,0.326678886192303,2,19,10,2011,0
2012-03-06,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,9.176470588239999,7.213141601599999,0.09176470588239999,0.072131416016,0.36917044299583673,0.35113069016172355,0.7860474822252379,0.0786047482225238,0.41985572922699455,5258.1449040785465,0.5258144904078547,0.921032327983994,2,6,3,2012,0
2013-02-20,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DEN,Denver,0.6496383639449108,0.34459434731456895,12.2307692308,8.44894167246,0.122307692308,0.0844894167246,0.6436535973591538,0.6624174008816992,0.6907939732182622,0.06907939732182622,0.3880274232552129,1544.881662246641,0.1544881662246641,0.2706060749172444,2,20,2,2013,0
2012-11-17,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,20.85,13.463245313,0.20850000000000002,0.13463245313,0.28642832379979666,0.3165932452277694,0.6457191996642685,0.06457191996642685,0.3612902720658168,719.5833211080045,0.07195833211080045,0.12604435851596282,2,17,11,2012,0
2012-06-02,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.7727272727,9.81219755097,0.117727272727,0.09812197550969999,0.4642436775451614,0.4769456681347353,0.8334685178449425,0.08334685178449425,0.3887040274280305,5258.1449040785465,0.5258144904078547,0.921032327983994,2,2,6,2012,0
2012-03-28,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.8125,5.40640052777,0.078125,0.0540640052777,0.42189637859357076,0.4563876651974467,0.69201926755456,0.069201926755456,0.3691593312703721,2016.491722110575,0.2016491722110575,0.35321469816005896,2,28,3,2012,0
2012-11-01,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,15.2307692308,10.7491681252,0.152307692308,0.10749168125200001,0.5384614012695904,0.5468428781223802,0.7057534627642308,0.07057534627642308,0.3932185232945214,2571.4703686921193,0.2571470368692119,0.4504264114481282,1,1,11,2012,0
2012-12-28,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,10.714285714299999,7.9192351723100005,0.107142857143,0.0791923517231,0.5946893893691275,0.5666299559476857,0.7391286160812813,0.07391286160812813,0.4191144267934804,1275.4904022040619,0.1275490402204062,0.2234186991598547,2,28,12,2012,2
2012-06-27,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,10.916666666700001,7.717381098180001,0.109166666667,0.07717381098180001,0.28417207667442457,0.28227719417167446,0.7069356731135666,0.07069356731135666,0.40201990847185415,1527.9398870021992,0.15279398870021993,0.2676385030875928,2,27,6,2012,0
2012-05-16,ATL,Atlanta,0.3621887489465847,0.7387003640355518,CLT,Charlotte,0.4350230308347669,0.8065405004832809,8.65,6.00241179597,0.08650000000000001,0.060024117959699995,0.5190915785734316,0.47057268722512563,0.6939204388404624,0.06939204388404624,0.4405134955783708,388.234640924886,0.038823464092488595,0.0680043364452963,2,16,5,2012,0
2011-12-22,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,18.0,11.7598519398,0.18,0.117598519398,0.7521103693761646,0.699383259912572,0.6533251077666667,0.06533251077666667,0.42944573560058785,799.5642198340215,0.07995642198340215,0.14005405103903049,1,22,12,2011,2
2012-11-07,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,13.695652173900001,10.985257818,0.136956521739,0.10985257818,0.5766939465134129,0.6656813983233764,0.8020981898864781,0.0802098189886478,0.3459560442736924,1173.7708183524433,0.11737708183524433,0.20560119378001063,2,7,11,2012,0
2011-09-26,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.0,8.38830354503,0.12,0.0838830354503,0.2757755939050372,0.255947136564063,0.6990252954191667,0.06990252954191667,0.43027637844230027,2679.014872379074,0.2679014872379074,0.46926422714161514,2,26,9,2011,0
2012-04-24,JFK,New York,0.6855685441510919,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.916666666700001,10.282601035599999,0.12916666666700002,0.10282601035599999,0.44408400074933685,0.4173274596187568,0.7960723382379454,0.07960723382379455,0.4249424489927534,4598.323701126353,0.4598323701126353,0.8054560801447845,2,24,4,2012,0
2012-11-28,SEA,Seattle,1.0000000000000002,0.0012766862525279699,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.208333333299999,12.1153125053,0.13208333333299999,0.12115312505300001,0.5642424355880505,0.5462893934244942,0.9172476344729774,0.09172476344729774,0.4124629354389699,872.1623199440232,0.08721623199440233,0.15277055055954866,2,28,11,2012,2
2011-12-31,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ATL,Atlanta,0.3621887489465847,0.7387003640355518,13.956521739100001,11.9828599594,0.139565217391,0.11982859959400001,0.7354506683786277,0.6838414096922927,0.8585849815165141,0.0858584981516514,0.4294771895519133,973.7448004122537,0.09737448004122537,0.17056404050226046,2,31,12,2011,2
2012-03-31,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.962962962999999,11.2915267125,0.14962962962999998,0.112915267125,0.5078371508693819,0.5236927791612124,0.7546317357345182,0.07546317357345182,0.3872485800987041,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,31,3,2012,0
2013-03-04,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,6.53846153846,4.858247019509999,0.0653846153846,0.048582470195099994,0.5451146009400607,0.5330779544172567,0.743026014748763,0.0743026014748763,0.40835609630137176,797.0463706295586,0.07970463706295586,0.1396130170704724,1,4,3,2013,0
2012-09-20,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,16.84375,11.4303201067,0.1684375,0.114303201067,0.32497941016634657,0.3507709251104721,0.6786089859265306,0.06786089859265307,0.36997655926630224,3390.7244973177953,0.3390724497317795,0.5939294055769742,2,20,9,2012,0
2012-10-11,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,4.11111111111,2.93446947694,0.041111111111099996,0.0293446947694,0.609097737635612,0.6411812693778021,0.7137898727693821,0.07137898727693821,0.37935700741646117,323.3318296838956,0.03233318296838956,0.0566357666511037,1,11,10,2012,0
2012-08-24,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,10.4444444444,9.96005092251,0.104444444444,0.0996005092251,0.5854875784310173,0.48784140969210277,0.9536218968401218,0.09536218968401218,0.4792708053528239,2679.014872379074,0.2679014872379074,0.46926422714161514,2,24,8,2012,1
2012-06-29,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.85,6.36830143428,0.0885,0.0636830143428,0.47739058967734366,0.43853466264641616,0.7195820829694916,0.07195820829694916,0.4347222597727509,591.2192684676628,0.05912192684676628,0.1035597285961808,2,29,6,2012,0
2011-12-20,BOS,Boston,0.765205407339852,1.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.173913043499999,9.1037064076,0.121739130435,0.09103706407600001,0.3139484604328923,0.32858541360771054,0.7478044549086648,0.07478044549086647,0.38155050118309636,1879.7523868796684,0.18797523868796684,0.3292630287876501,2,20,12,2011,2
2012-05-25,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,11.3181818182,8.385851824500001,0.11318181818199999,0.08385851824500001,0.3811836607188771,0.4230837004409387,0.7409186350951955,0.07409186350951955,0.35979070016832787,473.55355045901877,0.047355355045901874,0.0829490508460587,2,25,5,2012,1
2013-02-15,SEA,Seattle,1.0000000000000002,0.0012766862525279699,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.2608695652,9.28448065471,0.122608695652,0.0928448065471,0.3133136334309676,0.2682819383264362,0.7572448760944429,0.0757244876094443,0.46636914401473933,3825.7988929494127,0.38257988929494124,0.6701383330152416,2,15,2,2013,0
2011-09-27,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,11.15,8.43098920337,0.1115,0.0843098920337,0.3133740545354006,0.36696035242326314,0.7561425294502242,0.07561425294502241,0.3410247064061713,584.4685506498537,0.05844685506498537,0.10237725274952299,2,27,9,2011,0
2012-01-07,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,17.805555555599998,11.055236495399999,0.17805555555599997,0.11055236495399999,0.8027612846660643,0.6608607251788783,0.6208869170567966,0.062088691705679655,0.4850856506585213,4955.860857969598,0.49558608579695984,0.8680833538155205,2,7,1,2012,0
2012-11-27,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,12.0,10.4981201325,0.12,0.10498120132500001,0.6688454020110267,0.7178854625569951,0.874843344375,0.0874843344375,0.3720596201042919,1027.6848410103114,0.10276848410103114,0.18001233872718098,2,27,11,2012,2
2011-11-15,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,10.4210526316,8.58497259087,0.104210526316,0.0858497259087,0.5540483525729613,0.48427504309359715,0.8238105011424267,0.08238105011424267,0.45687514345116303,1527.9398870021992,0.15279398870021993,0.2676385030875928,2,15,11,2011,0
2012-03-16,JFK,New York,0.6855685441510919,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,13.24,9.421960164069999,0.1324,0.0942196016407,0.8291216222019606,0.8006407689254456,0.7116284111835346,0.07116284111835346,0.4135447306806016,4598.323701126353,0.4598323701126353,0.8054560801447845,2,16,3,2012,0
2012-07-23,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,12.52,9.41240316462,0.1252,0.09412403164620001,0.546835822816913,0.5180616740093126,0.7517893901453675,0.07517893901453675,0.42151928008803713,1181.3369431650299,0.11813369431650299,0.20692649874536995,1,23,7,2012,0
2012-04-08,DTW,Detroit,0.7581909654479757,0.7596208255651364,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.23529411765,5.29775202049,0.0723529411765,0.0529775202049,0.3037673714785589,0.30982119720185086,0.7322096288479137,0.07322096288479138,0.3915362226637056,156.51256917638386,0.015651256917638388,0.027415207944434267,2,8,4,2012,0
2012-05-29,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.0476190476,10.1905651977,0.120476190476,0.101905651977,0.3253465845202237,0.34764664966425757,0.8458571903242622,0.08458571903242622,0.3737232825451675,591.2192684676628,0.05912192684676628,0.1035597285961808,2,29,5,2012,1
2012-05-23,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.0,8.0622577483,0.11,0.080622577483,0.7215024564172249,0.7524229074909493,0.7329325225727273,0.07329325225727273,0.3829285578109732,1408.7645504937798,0.14087645504937799,0.2467633960631581,2,23,5,2012,1
2012-01-15,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,13.208333333299999,11.127635659100001,0.13208333333299999,0.111276356591,0.6308579767725284,0.43171806167442717,0.8424708385459748,0.08424708385459748,0.5835436285145889,4219.517597667142,0.4219517597667142,0.7391032744142008,2,15,1,2012,0
2013-01-01,EWR,Newark,0.6880043406485579,0.9384172867013378,SFO,San Francisco,0.5460776929914688,0.0,15.84,11.929235795599999,0.15839999999999999,0.11929235795599999,0.22028926604605106,0.24104258443474463,0.7531083204292929,0.0753108320429293,0.36495684374815324,5360.173660023075,0.5360173660023075,0.9389039888688071,2,1,1,2013,2
2012-06-08,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ATL,Atlanta,0.3621887489465847,0.7387003640355518,16.3461538462,12.8434958098,0.163461538462,0.128434958098,0.5174241322705178,0.6013215859048999,0.7857197436561345,0.07857197436561345,0.34362269296869025,973.7448004122537,0.09737448004122537,0.17056404050226046,2,8,6,2012,0
2012-11-07,ORD,Chicago,0.7473928633272919,0.6710189398000861,MSP,Minneapolis,0.881461320896298,0.5675158208024074,9.6875,8.36435891148,0.096875,0.08364358911480001,0.5090489278449969,0.5533840608743689,0.8634176940882581,0.0863417694088258,0.36734559154719837,591.2192684676628,0.05912192684676628,0.1035597285961808,2,7,11,2012,0
2012-09-22,SFO,San Francisco,0.5460776929914688,0.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.34375,10.4622497272,0.1534375,0.104622497272,0.694957825299819,0.47261766751931256,0.6818574160293279,0.0681857416029328,0.5872059509418978,487.13881467586566,0.04871388146758657,0.08532868620342869,2,22,9,2012,0
2012-07-24,LGA,New York,0.6919176200316315,0.9441805859593362,CLT,Charlotte,0.4350230308347669,0.8065405004832809,7.5,4.7609522857,0.075,0.047609522857,0.6356165582023782,0.5781267956324545,0.6347936380933333,0.06347936380933333,0.43905007388902395,797.0463706295586,0.07970463706295586,0.1396130170704724,1,24,7,2012,0
2012-09-21,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,15.935483870999999,10.7173861362,0.15935483871,0.107173861362,0.6896407328002789,0.6421806167407105,0.6725485227156427,0.06725485227156427,0.42885222039681214,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,21,9,2012,0
2011-10-24,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,5.33333333333,5.2627910558,0.053333333333299995,0.052627910558,0.7241645979218556,0.754157488987515,0.9867733229631168,0.09867733229631168,0.38345746151139404,323.3318296838956,0.03233318296838956,0.0566357666511037,1,24,10,2011,0
2012-12-07,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,DEN,Denver,0.6496383639449108,0.34459434731456895,8.72222222222,5.71690532858,0.0872222222222,0.0571690532858,0.469738569873073,0.5628324359591358,0.6554413752513772,0.06554413752513773,0.33328752223333313,860.1757255797753,0.08601757255797753,0.15067094297677935,2,7,12,2012,0
2012-01-13,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,13.538461538499998,9.60096149031,0.135384615385,0.0960096149031,0.6025401372955591,0.5612334801767553,0.7091619282595195,0.07091619282595195,0.42873048230645555,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,13,1,2012,0
2011-11-12,MCO,Orlando,0.12172951756461914,0.799418501658604,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,16.5294117647,10.0097991204,0.165294117647,0.10009799120400001,0.258911386711426,0.24333199839815653,0.6055750357539521,0.06055750357539521,0.4249069935145902,719.5833211080045,0.07195833211080045,0.12604435851596282,2,12,11,2011,0
2011-09-19,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.6496383639449108,0.34459434731456895,12.458333333299999,8.33003557937,0.124583333333,0.0833003557937,0.32663191451642504,0.3102973568284945,0.6686316184127589,0.06686316184127589,0.4203610725950514,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,19,9,2011,0
2012-06-18,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.086956521700001,8.90307936247,0.11086956521700002,0.08903079362470001,0.41893018780778596,0.4173274596187568,0.8030228444609125,0.08030228444609125,0.4008728521262777,1560.8617188022472,0.15608617188022472,0.2734051892359292,1,18,6,2012,0
2011-12-20,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,12.2272727273,9.34488308257,0.12227272727300001,0.0934488308257,0.37816246852115615,0.42524229074931075,0.7642655309148009,0.07642655309148008,0.3551271912508319,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,20,12,2011,2
2011-11-30,CLT,Charlotte,0.4350230308347669,0.8065405004832809,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.263157894739999,5.96137666113,0.08263157894739999,0.0596137666113,0.5280134840371552,0.5486417033764788,0.7214404876523995,0.07214404876523996,0.3843245687100194,388.234640924886,0.038823464092488595,0.0680043364452963,2,30,11,2011,2
2012-03-16,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,7.9375,5.50719226709,0.079375,0.0550719226709,0.3353241261062502,0.36315107540838726,0.6938194982160629,0.0693819498216063,0.3687392925190391,2887.7278382421723,0.2887727838242172,0.5058230121002089,2,16,3,2012,0
2012-04-01,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.85,10.8495694797,0.1185,0.108495694797,0.4509950166532829,0.4810572687247833,0.9155754835189873,0.09155754835189873,0.3743836836947148,591.2192684676628,0.05912192684676628,0.1035597285961808,2,1,4,2012,0
2012-11-28,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,8.26666666667,8.85975383943,0.0826666666667,0.08859753839430001,0.49932270149333846,0.49339207048629313,1.0717444160596485,0.10717444160596486,0.4041393115201605,2887.7278382421723,0.2887727838242172,0.5058230121002089,2,28,11,2012,2
2012-05-16,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.0,4.472135955,0.07,0.04472135955,0.5526423637706447,0.5462893934244942,0.638876565,0.0638876565,0.4039832476818383,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,16,5,2012,0
