DateOfDeparture,Departure,CityDeparture,Arrival,CityArrival,WeeksToDeparture,std_wtd,Distance,CV,x-std,x+std,variance,PAX
2012-11-22,SFO,San Francisco,LAX,Los Angeles,14.407407407400001,10.525643628300001,487.1388146758657,73.05716657178564,-6.643879849200001,35.45869466400001,3
2011-09-30,ORD,Chicago,SFO,San Francisco,13.2692307692,8.62812930968,3833.459735260512,65.02358320353629,-3.9870278501600005,30.52548938856,3
2011-09-09,DFW,Dallas-Fort Worth,LAX,Los Angeles,11.7692307692,7.966468187639999,2377.1599998508937,67.68894538535342,-4.163705606079999,27.70216714448,3
2012-03-26,ORD,Chicago,IAH,Houston,12.7,10.533655336,823.5052672605633,82.94216800000001,-8.367310672000002,33.767310672,3
2012-12-03,ATL,Atlanta,PHL,Philadelphia,9.17647058824,6.82124708281,1027.6848410103114,74.33410282545546,-4.46602357738,22.81896475386,3
2012-10-29,MCO,Orlando,ATL,Atlanta,11.5217391304,7.644781733119999,353.9553363116508,66.35093579709086,-3.7678243358399985,26.811302596639997,3
2011-10-07,LAX,Los Angeles,ATL,Atlanta,10.285714285700001,7.97585642513,3779.583120066245,77.54304857776046,-5.665998564559999,26.23742713596,3
2012-06-14,EWR,Newark,ATL,Atlanta,8.0,5.04975246918,1148.30688531316,63.121905864750005,-2.099504938360001,18.09950493836,3
2012-09-04,BOS,Boston,SFO,San Francisco,15.482758620699999,10.897642895999999,5708.968886670745,70.38566681153426,-6.312527171299999,37.2780444127,3
2011-09-30,LAX,Los Angeles,ATL,Atlanta,10.5652173913,7.78007996545,3779.583120066245,73.63861695696447,-4.9949425396,26.1253773222,3
2012-09-13,DEN,Denver,DFW,Dallas-Fort Worth,10.65,8.2224020053,860.1757255797752,77.20565263192486,-5.794804010599998,27.0948040106,3
2012-03-23,LAX,Los Angeles,ATL,Atlanta,9.380952380950001,6.53051445505,3779.583120066245,69.61462109445928,-3.680076529149998,22.44198129105,3
2011-11-22,DFW,Dallas-Fort Worth,ORD,Chicago,10.8181818182,7.04837950735,1013.6221962809236,65.15308788295772,-3.2785771965000006,24.9149408329,3
2011-10-27,MCO,Orlando,EWR,Newark,16.636363636400002,10.5083840986,841.0684679543131,63.16515031931548,-4.380404560799999,37.6531318336,3
2013-01-14,LAX,Los Angeles,ORD,Chicago,14.7692307692,11.111463242300001,3390.7244973177953,75.23386570322967,-7.453695715400002,36.9921572538,3
2011-09-07,ATL,Atlanta,DFW,Dallas-Fort Worth,10.0,7.39594483484,1402.5714537480035,73.9594483484,-4.79188966968,24.79188966968,3
2012-10-25,ATL,Atlanta,EWR,Newark,8.27777777778,6.858275855669999,1148.30688531316,82.85165463223278,-5.438773933559997,21.99432948912,3
2012-09-23,DFW,Dallas-Fort Worth,DEN,Denver,12.625,8.92876397308,860.1757255797752,70.72288295508912,-5.232527946160001,30.48252794616,3
2012-08-20,DFW,Dallas-Fort Worth,SFO,San Francisco,11.88,8.65216735853,2821.532925195673,72.82969157011784,-5.424334717060001,29.184334717060004,3
2013-02-13,ATL,Atlanta,ORD,Chicago,7.0,6.468860320499999,390.64792768460785,92.41229029285714,-5.9377206409999985,19.937720641,3
2012-09-07,ATL,Atlanta,DFW,Dallas-Fort Worth,10.5882352941,8.96562061104,1402.5714537480035,84.67530577107446,-7.34300592798,28.51947651618,3
2012-07-11,SFO,San Francisco,DEN,Denver,11.1363636364,7.4277180662,1971.1346885251635,66.69787651259853,-3.719072495999999,25.9917997688,3
2012-06-18,DEN,Denver,PHX,Phoenix,7.93333333333,5.94578682366,845.501645814704,74.94689273524156,-3.9582403139899993,19.82490698065,3
2012-03-24,LAX,Los Angeles,LAS,Las Vegas,12.961538461500002,10.3556004914,377.6032638053681,79.89484058670591,-7.749662521299999,33.67273944430001,3
2012-05-20,LAX,Los Angeles,DEN,Denver,11.791666666700001,9.35753203559,1544.8816622466409,79.35716213905481,-6.9233974044799975,30.506730737879998,3
2012-07-27,SFO,San Francisco,DFW,Dallas-Fort Worth,12.24,7.76895531373,2821.532925195673,63.47185713831699,-3.2979106274600003,27.777910627460003,3
2012-11-06,MCO,Orlando,ATL,Atlanta,12.3636363636,8.86698238542,353.9553363116508,71.71823988228448,-5.370328407240001,30.097601134439998,3
2012-07-26,DFW,Dallas-Fort Worth,DEN,Denver,11.8636363636,8.265219465560001,860.1757255797752,69.66851656815226,-4.666802567520003,28.394075294720004,3
2012-02-17,DEN,Denver,LAX,Los Angeles,18.3548387097,13.6346333213,1544.8816622466409,74.28359102983832,-8.9144279329,45.624105352300006,3
2012-10-01,EWR,Newark,BOS,Boston,11.380952380999998,8.94693349968,356.2123684197035,78.6132232186167,-6.512914618360002,29.27481938036,3
2012-05-30,DFW,Dallas-Fort Worth,LGA,New York,11.0454545455,9.4085942107,2571.4703686921193,85.18068832697456,-7.771733875900001,29.8626429669,3
2012-02-16,LAX,Los Angeles,ATL,Atlanta,14.724137931,9.72440432154,3779.583120066245,66.04396377642165,-4.72467071208,34.17294657408,3
2012-01-24,ORD,Chicago,EWR,Newark,8.875,7.19143008495,1527.9398870021994,81.0301981402817,-5.507860169900001,23.2578601699,3
2012-01-23,BOS,Boston,EWR,Newark,6.307692307690001,4.44193305114,356.2123684197035,70.42088983517209,-2.57617379459,15.191558409970002,3
2012-06-27,ATL,Atlanta,EWR,Newark,13.107142857100001,9.015785685920001,1148.30688531316,68.78528588735297,-4.924428514740001,31.138714228940003,3
2012-10-16,LGA,New York,CLT,Charlotte,8.88235294118,6.66035240191,797.0463706295585,74.98409988902318,-4.438351862639999,22.203057745000002,3
2012-07-17,BOS,Boston,EWR,Newark,11.958333333299999,9.40619207094,356.2123684197035,78.65805216138999,-6.85405080858,30.77071747518,3
2012-09-21,LAX,Los Angeles,SEA,Seattle,11.833333333299999,9.27674355658,872.1623199440232,78.39501597131942,-6.72015377986,30.38682044646,3
2012-03-20,ATL,Atlanta,PHL,Philadelphia,6.333333333330001,4.90869005899,1027.6848410103114,77.50563251040921,-3.4840467846500003,16.15071345131,3
2012-08-13,LGA,New York,CLT,Charlotte,9.7,7.712600762799998,797.0463706295585,79.51134807010308,-5.7252015255999975,25.125201525599998,3
2012-08-09,MSP,Minneapolis,ATL,Atlanta,11.217391304300001,7.982688779989999,973.7448004122535,71.16350462812122,-4.747986255679997,27.18276886428,3
2013-02-19,SFO,San Francisco,SEA,Seattle,10.8695652174,7.910317473380001,584.4685506498538,72.77492075503778,-4.951069729360002,26.690200164160004,3
2012-03-30,LGA,New York,DFW,Dallas-Fort Worth,11.5714285714,8.81800106924,2571.4703686921193,76.20494751213876,-6.064573567079998,29.20743070988,3
2011-09-12,DEN,Denver,LAX,Los Angeles,12.16,7.603069555560001,1544.8816622466409,62.525243055592114,-3.0461391111200022,27.366139111120003,3
2012-02-01,DFW,Dallas-Fort Worth,SFO,San Francisco,9.76470588235,8.53323950622,2821.532925195673,87.38859735288173,-7.301773130089998,26.83118489479,3
2012-04-27,PHL,Philadelphia,ATL,Atlanta,8.61111111111,5.5214969079600005,1027.6848410103114,64.1206092537373,-2.4318827048100005,19.65410492703,3
2012-04-18,MCO,Orlando,ATL,Atlanta,11.7619047619,11.4363663893,353.9553363116508,97.23226484833896,-11.1108280167,34.6346375405,3
2011-11-09,CLT,Charlotte,LGA,New York,6.6428571428600005,4.44811356484,797.0463706295585,66.96084936315398,-2.2533699868199992,15.53908427254,3
2012-12-15,SFO,San Francisco,JFK,New York,14.8965517241,11.659897168099999,5403.554833417769,78.27245784161133,-8.423242612099997,38.2163460603,3
2012-09-23,ORD,Chicago,BOS,Boston,17.366666666700002,12.9866863745,1879.7523868796686,74.77938411405991,-8.606706082299997,43.340039415700005,3
2013-02-01,ATL,Atlanta,MCO,Orlando,11.72,8.47309467275,353.9553363116508,72.2960296309727,-5.226189345499998,28.6661893455,3
2012-03-28,DFW,Dallas-Fort Worth,SFO,San Francisco,8.555555555560003,7.36623634623,2821.532925195673,86.09886638446173,-6.176917136899997,23.288028248020005,3
2012-06-09,LGA,New York,ORD,Chicago,12.7391304348,9.86369556092,1560.8617188022474,77.42832692861785,-6.98826068704,32.466521556640004,3
2011-11-03,DEN,Denver,DFW,Dallas-Fort Worth,7.266666666669999,4.83243012907,860.1757255797752,66.50133205139151,-2.39819359147,16.931526924809997,3
2012-08-23,SEA,Seattle,LAX,Los Angeles,14.0344827586,9.667629191649999,872.1623199440232,68.88482716419246,-5.300775624699998,33.36974114189999,3
2011-10-10,ORD,Chicago,DEN,Denver,13.125,9.47450813224,1864.999597204111,72.18672862659048,-5.824016264480001,32.07401626448,3
2012-07-12,DEN,Denver,ORD,Chicago,9.85,6.49108700653,1864.999597204111,65.8993604723858,-3.13217401306,22.832174013059998,3
2012-10-29,DTW,Detroit,ORD,Chicago,8.63157894737,6.8411380333,506.26018847884245,79.25708697114403,-5.05069711923,22.31385501397,3
2012-05-07,ORD,Chicago,IAH,Houston,12.3181818182,10.3940750688,823.5052672605633,84.37994520784594,-8.4699683194,33.1063319558,3
2012-12-11,ORD,Chicago,EWR,Newark,9.1875,8.46340160141,1527.9398870021994,92.11865688609524,-7.73930320282,26.11430320282,3
2012-09-04,EWR,Newark,ORD,Chicago,12.666666666700001,8.570255268210001,1527.9398870021994,67.65991001200616,-4.473843869720001,29.807177203120006,3
2012-06-14,LGA,New York,MIA,Miami,10.782608695699999,7.53752142611,799.5642198340214,69.90443258054881,-4.292434156520001,25.85765154792,3
2012-06-24,LAS,Las Vegas,LAX,Los Angeles,16.6176470588,11.703443435,377.6032638053681,70.42780120186963,-6.789239811200002,40.0245339288,3
2011-11-02,LGA,New York,CLT,Charlotte,6.076923076919999,4.03033370127,797.0463706295585,66.32194698295764,-1.983744325620001,14.137590479459998,3
2013-01-10,ATL,Atlanta,BOS,Boston,10.6363636364,8.44334313469,1503.038669073009,79.38185853100211,-6.25032263298,27.52304990578,3
2012-03-27,ATL,Atlanta,DFW,Dallas-Fort Worth,9.3125,8.13813041593,1402.5714537480035,87.38931990260403,-6.96376083186,25.58876083186,3
2012-10-14,EWR,Newark,ORD,Chicago,16.740740740699998,13.665207343399999,1527.9398870021994,81.62845094528716,-10.5896739461,44.071155427499995,3
2011-11-13,DFW,Dallas-Fort Worth,ATL,Atlanta,11.086956521700001,8.622976935219999,1402.5714537480035,77.77587039637645,-6.158997348739996,28.33291039214,3
2011-12-30,LAX,Los Angeles,LAS,Las Vegas,16.6470588235,11.622554752100001,377.6032638053681,69.81746670885127,-6.598050680700002,39.892168327700006,3
2012-11-02,ORD,Chicago,ATL,Atlanta,11.5,9.38924356574,390.64792768460785,81.64559622382608,-7.278487131479999,30.27848713148,3
2011-09-22,DEN,Denver,DFW,Dallas-Fort Worth,10.0,6.60940318987,860.1757255797752,66.0940318987,-3.21880637974,23.218806379740002,3
2012-12-12,PHL,Philadelphia,BOS,Boston,8.0,7.306477631839999,477.88487627158105,91.33097039799999,-6.612955263679998,22.61295526368,3
2012-05-17,SFO,San Francisco,EWR,Newark,14.090909090899999,13.3627381387,5360.173660023075,94.83233517793217,-12.6345671865,40.8163853683,3
2011-11-17,ORD,Chicago,DTW,Detroit,8.63157894737,6.64338038381,506.26018847884245,76.96599225144324,-4.65518182025,21.91833971499,3
2013-01-10,LAX,Los Angeles,DEN,Denver,13.1153846154,8.673301208080003,1544.8816622466409,66.13074234891953,-4.231217800760007,30.461987031560007,3
2012-08-22,DFW,Dallas-Fort Worth,LAX,Los Angeles,12.0952380952,10.8393023849,2377.1599998508937,89.6162795604791,-9.5833666746,33.773842865,3
2011-10-28,ATL,Atlanta,LAX,Los Angeles,13.2692307692,8.96016826765,3779.583120066245,67.52590578534499,-4.651105766099999,31.1895673045,3
2012-03-19,EWR,Newark,BOS,Boston,10.5789473684,8.241600366930001,356.2123684197035,77.90567511043864,-5.9042533654600025,27.062148102260004,3
2011-10-09,ATL,Atlanta,LAX,Los Angeles,11.652173913,9.21761503196,3779.583120066245,79.10639766263844,-6.7830561509199985,30.08740397692,3
2012-03-02,LAS,Las Vegas,ORD,Chicago,11.44,7.93767388261,3029.5792533212048,69.38526121162589,-4.435347765220001,27.31534776522,3
2011-12-10,SFO,San Francisco,JFK,New York,12.708333333299999,8.81441096045,5403.554833417769,69.35929936109996,-4.9204885875999995,30.3371552542,3
2012-10-06,ORD,Chicago,LGA,New York,12.1153846154,8.599194953380001,1560.8617188022474,70.97748215479243,-5.083005291360003,29.313774522160003,3
2012-10-01,LAX,Los Angeles,LAS,Las Vegas,17.7352941176,12.126377019000001,377.6032638053681,68.37426511560433,-6.517459920400004,41.9880481556,3
2012-12-13,LGA,New York,DFW,Dallas-Fort Worth,9.83333333333,7.987121987739999,2571.4703686921193,81.22496936687499,-6.140910642149999,25.807577308809996,3
2012-10-26,ATL,Atlanta,BOS,Boston,10.222222222200001,8.80878943112,1503.038669073009,86.1729400872308,-7.3953566400399975,27.839801084439998,3
2012-01-12,ORD,Chicago,PHL,Philadelphia,9.8,7.61300825803,1408.7645504937796,77.68375773499999,-5.426016516059999,25.02601651606,3
2012-01-22,DFW,Dallas-Fort Worth,ORD,Chicago,9.81818181818,6.8496531969,1013.6221962809236,69.76498626473516,-3.8811245756200012,23.51748821198,3
2011-11-15,SEA,Seattle,SFO,San Francisco,9.88888888889,7.37953361263,584.4685506498538,74.6244972063624,-4.870178336370001,24.64795611415,3
2011-12-16,PHL,Philadelphia,ORD,Chicago,8.588235294119999,6.432911700090001,1408.7645504937796,74.90376637089045,-4.277588106060003,21.454058694300002,3
2012-09-26,DEN,Denver,DFW,Dallas-Fort Worth,12.0476190476,10.846548716,860.1757255797752,90.03064151634787,-9.645478384399999,33.740716479599996,3
2013-01-15,ATL,Atlanta,ORD,Chicago,10.6956521739,7.719130795439999,390.64792768460785,72.17073507940508,-4.742609416979999,26.133913764779997,3
2012-03-19,ATL,Atlanta,LAX,Los Angeles,11.684210526300001,9.89417691585,3779.583120066245,84.67989252315496,-8.1041433054,31.472564358,3
2012-11-21,SFO,San Francisco,JFK,New York,16.935483871,11.944135196500001,5403.554833417769,70.52727449348473,-6.952786522000004,40.823754264,3
2012-11-07,PHL,Philadelphia,BOS,Boston,7.86666666667,5.75532879372,477.88487627158105,73.1609592421724,-3.643990920770001,19.37732425411,3
2012-02-29,LGA,New York,CLT,Charlotte,8.647058823530001,6.00979592489,797.0463706295585,69.50104130824695,-3.3725330262499984,20.666650673310002,3
2012-03-21,DFW,Dallas-Fort Worth,SFO,San Francisco,11.05,8.70858620467,2821.532925195673,78.8107348838914,-6.36717240934,28.46717240934,3
2012-01-20,IAH,Houston,ORD,Chicago,10.3157894737,8.65417453268,823.5052672605633,83.89250822483078,-6.992559591660001,27.624138539060002,3
2012-08-20,ATL,Atlanta,BOS,Boston,11.052631578900002,8.72081599272,1503.038669073009,78.90262088685243,-6.389000406539999,28.494263564340002,3
2013-01-24,EWR,Newark,ORD,Chicago,7.333333333330001,5.05210941329,1527.9398870021994,68.8924010903495,-2.7708854932499998,17.437552159910002,3
2011-09-29,BOS,Boston,PHL,Philadelphia,9.77777777778,7.51121166348,477.88487627158105,76.81921019466435,-5.2446455491799995,24.80020110474,3
2012-09-18,DFW,Dallas-Fort Worth,ATL,Atlanta,14.090909090899999,12.501082204200001,1402.5714537480035,88.7173575782508,-10.911255317500004,39.093073499300004,3
2012-02-02,PHX,Phoenix,DEN,Denver,8.11764705882,5.24264190248,845.501645814704,64.5832698131875,-2.3676367461400005,18.60293086378,3
2012-09-30,PHL,Philadelphia,ORD,Chicago,9.68421052632,7.118462939419999,1408.7645504937796,73.50586730919629,-4.552715352519998,23.92113640516,3
2012-08-30,ORD,Chicago,PHL,Philadelphia,12.7727272727,10.4513923346,1408.7645504937796,81.8258474596765,-8.1300573965,33.6755119419,3
2012-02-02,ATL,Atlanta,ORD,Chicago,11.6363636364,9.44934089183,390.64792768460785,81.20527328891029,-7.2623181472599985,30.53504542006,3
2011-11-15,BOS,Boston,PHL,Philadelphia,6.5,4.18330013267,477.88487627158105,64.35846357953847,-1.8666002653400007,14.86660026534,3
2012-03-16,PHX,Phoenix,DEN,Denver,8.105263157889999,5.63614068946,845.501645814704,69.53680071415754,-3.167018221030002,19.37754453681,3
2012-06-14,DEN,Denver,ORD,Chicago,8.70588235294,6.46881660239,1864.999597204111,74.3039744869222,-4.231750851839999,21.64351555772,3
2013-02-25,PHL,Philadelphia,ATL,Atlanta,6.57142857143,5.90585479665,1027.6848410103114,89.87170342726306,-5.24028102187,18.38313816473,3
2011-11-19,LAS,Las Vegas,LAX,Los Angeles,16.4193548387,11.065785688499998,377.6032638053681,67.39476548992184,-5.712216538299998,38.550926215699995,3
2012-02-17,LAX,Los Angeles,ATL,Atlanta,13.166666666700001,9.562911448,3779.583120066245,72.62970719981612,-5.959156229299998,32.2924895627,3
2012-06-03,DFW,Dallas-Fort Worth,LAX,Los Angeles,14.107142857100001,10.6851897701,2377.1599998508937,75.74311735790099,-7.263236683099997,35.4775223973,3
2012-09-26,LAS,Las Vegas,ORD,Chicago,17.09375,11.9821355601,3029.5792533212048,70.09658828577696,-6.870521120199999,41.058021120199996,3
2011-11-20,ORD,Chicago,BOS,Boston,13.9259259259,9.53506050937,1879.7523868796686,68.46984940251843,-5.14419509284,32.99604694464,3
2012-07-18,DEN,Denver,ORD,Chicago,14.08,10.9996969655,1864.999597204111,78.12284776633523,-7.919393931,36.079393931,3
2011-12-04,LAX,Los Angeles,DFW,Dallas-Fort Worth,14.7586206897,9.48553474814,2377.1599998508937,64.27114665776273,-4.212448806579998,33.72969018598,3
2011-09-21,DFW,Dallas-Fort Worth,LAX,Los Angeles,12.1153846154,8.51505454158,2377.1599998508937,70.28298986692027,-4.914724467759999,29.14549369856,3
2012-09-13,LGA,New York,MIA,Miami,13.4761904762,12.1104048141,799.5642198340214,89.86519473354075,-10.744619152000002,37.697000104400004,3
2012-07-12,LAX,Los Angeles,LAS,Las Vegas,14.2142857143,10.5562238719,377.6032638053681,74.2648915610309,-6.8981620295,35.3267334581,3
2011-09-09,PHL,Philadelphia,BOS,Boston,8.70588235294,6.780161372359999,477.88487627158105,77.88023197982133,-4.854440391779999,22.26620509766,3
2012-09-07,DFW,Dallas-Fort Worth,ATL,Atlanta,10.9411764706,10.5739691474,1402.5714537480035,96.64380403527242,-10.206761824199999,32.0891147654,3
2012-07-12,LGA,New York,MIA,Miami,15.2,9.872986481760002,799.5642198340214,64.95385843263159,-4.545972963520004,34.945972963520006,3
2012-08-26,ORD,Chicago,LAX,Los Angeles,12.8148148148,9.731143647849999,3390.7244973177953,75.9366700844664,-6.647472480899998,32.277102110499996,3
2012-08-22,DFW,Dallas-Fort Worth,LGA,New York,10.45,8.24924238946,2571.4703686921193,78.94011855942585,-6.0484847789200025,26.94848477892,3
2011-12-14,ORD,Chicago,DTW,Detroit,7.588235294119999,5.85297812581,506.26018847884245,77.1322698749916,-4.117720957500001,19.29419154574,3
2012-03-05,DFW,Dallas-Fort Worth,SFO,San Francisco,8.21428571429,6.852047099269999,2821.532925195673,83.4162255562869,-5.489808484249998,21.918379912829998,3
2012-01-20,ATL,Atlanta,LAX,Los Angeles,12.2608695652,10.930430380399999,3779.583120066245,89.14890026580021,-9.599991195599998,34.121730326,3
2012-05-03,LAS,Las Vegas,LAX,Los Angeles,17.9696969697,14.0678819667,377.6032638053681,78.28669559882323,-10.1660669637,46.105460903099996,3
2012-05-17,PHL,Philadelphia,BOS,Boston,9.444444444439998,6.55494624398,477.88487627158105,69.40531317158562,-3.6654480435200014,22.5543369324,3
2012-05-22,ATL,Atlanta,MCO,Orlando,10.5238095238,8.93654881718,353.9553363116508,84.91743219952481,-7.34928811056,28.39690715816,3
2011-09-27,ORD,Chicago,DEN,Denver,11.782608695699999,7.79834785381,1864.999597204111,66.18524008741771,-3.8140870119200017,27.37930440332,3
2012-01-02,SFO,San Francisco,ORD,Chicago,15.5357142857,11.477779314400001,3833.459735260512,73.87995880540129,-7.419844343100003,38.4912729145,3
2012-03-04,ORD,Chicago,SFO,San Francisco,11.75,9.32155053346,3833.459735260512,79.33234496561703,-6.89310106692,30.39310106692,3
2011-11-09,ATL,Atlanta,PHL,Philadelphia,12.833333333299999,10.5239547314,1027.6848410103114,82.00484206307014,-8.214576129500001,33.8812427961,3
2011-10-20,ATL,Atlanta,MCO,Orlando,14.78125,9.71774026235,353.9553363116508,65.74369733513741,-4.654230524700001,34.2167305247,3
2011-09-06,BOS,Boston,EWR,Newark,8.88235294118,6.85458197979,356.2123684197035,77.17079050091635,-4.826811018399999,22.59151690076,3
2011-10-04,LAX,Los Angeles,LAS,Las Vegas,13.833333333299999,9.20301050194,377.6032638053681,66.52778676117237,-4.572687670580001,32.239354337179996,3
2012-03-06,MSP,Minneapolis,ORD,Chicago,11.0588235294,10.310617029500001,591.2192684676627,93.234302926429,-9.562410529600003,31.680057588400004,3
2012-01-19,DEN,Denver,PHX,Phoenix,8.833333333330001,5.9235323325,845.501645814704,67.05885659436491,-3.013731331669998,20.68039799833,3
2012-05-03,DEN,Denver,DFW,Dallas-Fort Worth,9.736842105260001,7.16350399411,860.1757255797752,73.57112210169412,-4.590165882959999,24.06385009348,3
2013-01-22,LAX,Los Angeles,DFW,Dallas-Fort Worth,13.458333333299999,11.9162992748,2377.1599998508937,88.54216179439888,-10.374265216300001,37.2909318829,3
2011-12-15,LGA,New York,CLT,Charlotte,7.333333333330001,4.9952358255,797.0463706295585,68.11685216594005,-2.6571383176699994,17.32380498433,3
2012-10-31,MSP,Minneapolis,ORD,Chicago,10.8,8.68513551693,591.2192684676627,80.41792145305556,-6.570271033859999,28.17027103386,3
2012-05-17,DEN,Denver,LAX,Los Angeles,11.666666666700001,7.393691004269999,1544.8816622466409,63.3744943221332,-3.120715341839997,26.45404867524,3
2012-06-27,LAX,Los Angeles,SEA,Seattle,11.1304347826,9.73888339608,872.1623199440232,87.49778051172461,-8.34733200956,30.608201574760002,3
2012-02-10,ORD,Chicago,DTW,Detroit,7.5625,6.34527383176,506.26018847884245,83.9044473621157,-5.12804766352,20.25304766352,3
2012-01-11,ORD,Chicago,LAX,Los Angeles,12.3636363636,9.05299452981,3390.7244973177953,73.22274987367861,-5.742352696020001,30.469625423220002,3
2011-11-11,ORD,Chicago,PHL,Philadelphia,7.06666666667,4.589843860819999,1408.7645504937796,64.95062067195049,-2.113021054969999,16.24635438831,3
2012-09-07,ATL,Atlanta,PHL,Philadelphia,7.0,4.472135955,1027.6848410103114,63.8876565,-1.9442719099999994,15.94427191,3
2012-11-07,DEN,Denver,LAX,Los Angeles,12.8,8.66025403784,1544.8816622466409,67.65823467062499,-4.520508075679999,30.12050807568,3
2012-11-16,SEA,Seattle,SFO,San Francisco,13.92,10.4200127959,584.4685506498538,74.85641376364941,-6.9200255918,34.7600255918,3
2012-11-15,DFW,Dallas-Fort Worth,LAX,Los Angeles,10.909090909100001,8.92246544462,2377.1599998508937,81.78926657561517,-6.935839980139999,28.754021798340002,3
2013-03-01,MCO,Orlando,PHL,Philadelphia,13.4444444444,8.70160609991,719.5833211080045,64.72268999954454,-3.9587677554200003,30.847656644220002,3
2013-01-14,ORD,Chicago,DTW,Detroit,10.3,9.09655805352,506.26018847884245,88.3160976069903,-7.893116107040001,28.493116107040002,3
2012-09-21,ATL,Atlanta,LAX,Los Angeles,11.0,9.3401335771,3779.583120066245,84.91030524636363,-7.680267154199999,29.6802671542,3
2012-09-20,SEA,Seattle,SFO,San Francisco,14.0,11.1317863197,584.4685506498538,79.51275942642857,-8.2635726394,36.263572639399996,3
2011-12-21,LAX,Los Angeles,DFW,Dallas-Fort Worth,16.8235294118,11.738232245799999,2377.1599998508937,69.77270915321027,-6.652935079799999,40.299993903399994,3
2011-10-14,LAS,Las Vegas,ORD,Chicago,15.1612903226,9.33486930526,3029.5792533212048,61.570414566529905,-3.5084482879200003,33.831028933119995,3
2012-12-18,ORD,Chicago,DFW,Dallas-Fort Worth,10.35,7.6314791282,1013.6221962809236,73.73409785700483,-4.9129582564,25.6129582564,3
2012-06-15,SFO,San Francisco,SEA,Seattle,14.5,11.1328343202,584.4685506498538,76.77816772551725,-7.765668640400001,36.7656686404,3
2012-04-04,SFO,San Francisco,BOS,Boston,9.77777777778,7.85572519254,5708.968886670745,80.34264401459536,-5.933672607299998,25.48922816286,3
2012-06-06,ORD,Chicago,DTW,Detroit,8.47368421053,6.20365860738,506.26018847884245,73.2108779752601,-3.9336330042300016,20.881001425290002,3
2012-01-12,DFW,Dallas-Fort Worth,LAX,Los Angeles,15.0689655172,10.0460761156,2377.1599998508937,66.66732433711671,-5.0231867139999995,35.1611177484,3
2012-01-03,LAX,Los Angeles,DFW,Dallas-Fort Worth,15.4642857143,11.2397513577,2377.1599998508937,72.6819949227042,-7.015217001099998,37.9437884297,3
2011-10-27,SFO,San Francisco,DEN,Denver,11.6818181818,8.487449353999999,1971.1346885251635,72.65520847793408,-5.293080526199997,28.6567168898,3
2012-06-29,ATL,Atlanta,LAX,Los Angeles,13.592592592599999,8.8763265932,3779.583120066245,65.30267520879276,-4.160060593800001,31.345245779,3
2011-11-21,LAX,Los Angeles,DFW,Dallas-Fort Worth,14.148148148099999,9.737728781569999,2377.1599998508937,68.82687882284941,-5.327309415039998,33.623605711239996,3
2012-04-18,LAX,Los Angeles,ATL,Atlanta,12.916666666700001,11.424293971800001,3779.583120066245,88.44614687822336,-9.9319212769,35.765254610300005,3
2011-10-05,LAX,Los Angeles,ATL,Atlanta,11.0,8.42614977318,3779.583120066245,76.60136157436365,-5.852299546360001,27.85229954636,3
2013-01-16,SEA,Seattle,SFO,San Francisco,12.217391304300001,9.03003333196,584.4685506498538,73.91130485263096,-5.842675359619999,30.277457968220002,3
2011-10-13,ATL,Atlanta,MCO,Orlando,11.6,8.24621125124,353.9553363116508,71.08802802793105,-4.8924225024800005,28.092422502479998,3
2012-10-11,BOS,Boston,SFO,San Francisco,12.64,8.58234622156,5708.968886670745,67.89830871487341,-4.524692443119999,29.80469244312,3
2011-10-17,ORD,Chicago,DTW,Detroit,9.33333333333,6.782329983130001,506.26018847884245,72.6678212478474,-4.231326632930003,22.897993299590002,3
2012-07-19,EWR,Newark,ATL,Atlanta,8.105263157889999,5.63614068946,1148.30688531316,69.53680071415754,-3.167018221030002,19.37754453681,3
2013-02-10,SFO,San Francisco,ORD,Chicago,8.55,5.83523778436,3833.459735260512,68.24839513871345,-3.12047556872,20.22047556872,3
2011-10-27,DFW,Dallas-Fort Worth,LGA,New York,10.4,7.46500608101,2571.4703686921193,71.77890462509615,-4.53001216202,25.33001216202,3
2011-10-28,DTW,Detroit,ORD,Chicago,12.75,8.82314150895,506.26018847884245,69.20110987411765,-4.8962830179,30.3962830179,3
2012-08-10,ORD,Chicago,PHL,Philadelphia,9.95,6.660764931569999,1408.7645504937796,66.94236112130653,-3.3715298631399993,23.271529863139996,3
2013-01-17,ATL,Atlanta,MCO,Orlando,11.5,7.932753080019999,353.9553363116508,68.9804615653913,-4.365506160039997,27.36550616004,3
2013-02-14,ORD,Chicago,EWR,Newark,8.86666666667,8.50098033562,1527.9398870021994,95.87571807086621,-8.13529400457,25.86862733791,3
2012-05-21,BOS,Boston,PHL,Philadelphia,8.944444444439998,6.178446618230001,477.88487627158105,69.07580070074242,-3.412448792020003,21.301337680899998,3
2013-02-25,BOS,Boston,PHL,Philadelphia,6.5,7.229988054810001,477.88487627158105,111.2305854586154,-7.959976109620001,20.95997610962,3
2012-08-15,LAX,Los Angeles,SEA,Seattle,13.7692307692,10.0212082797,872.1623199440232,72.77972493653135,-6.2731857901999994,33.8116473286,3
2012-01-09,DEN,Denver,LAS,Las Vegas,12.6086956522,9.930390134400001,1173.7708183524433,78.75826658300947,-7.252084616600003,32.469475921000004,3
