DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Distance
2012-06-08,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.11111111111,6.425032743230001,2420.4928123669188
2012-08-25,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,15.21875,10.2853932602,377.6032638053681
2011-12-23,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,13.96,10.4102513578,1864.999597204111
2012-12-22,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,14.4230769231,11.197046313800001,1013.6221962809236
2012-09-14,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,16.1153846154,12.3849163843,2679.014872379074
2011-11-20,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,14.333333333299999,9.80972829546,4912.5186714542615
2011-09-11,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,13.0769230769,8.43290259364,872.1623199440232
2012-12-28,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364346999999995,-71.00518100000001,4.66666666667,5.60951572479,323.3318296838956
2012-05-22,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,15.84375,11.7036233017,5403.554833417769
2012-09-15,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,11.4444444444,10.8477279932,1148.3068853131601
2012-12-14,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,11.6818181818,8.65962917735,1879.7523868796684
2012-04-16,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,9.95,9.01738087777,2377.1599998508937
2012-08-08,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861655999999996,-104.67317800000001,13.153846153800002,8.58227153004,1544.881662246641
2013-02-20,IAH,Houston,29.984433000000003,-95.341442,LAX,Los Angeles,33.942536,-118.408075,13.5454545455,10.935861812999999,2567.4154543705886
2012-08-03,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,16.064516129,11.0209965789,882.7930713454393
2012-08-17,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,11.043478260899999,6.858824845469999,2249.1880633960923
2011-12-19,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,12.304347826099999,10.8352739723,1560.8617188022472
2011-10-30,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,13.36,9.26408837033,5708.968886670745
2012-04-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,14.695652173900001,12.2304938673,2821.5329251956728
2012-06-01,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,10.7727272727,8.91724823123,1181.3369431650299
2011-12-26,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,9.166666666669999,6.96419413859,1148.3068853131601
2012-03-03,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,6.833333333330001,6.534291828270001,1148.3068853131601
2013-02-07,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364346999999995,-71.00518100000001,11.5,9.72355999866,5258.1449040785465
2012-08-13,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,16.59375,10.956981498,3825.7988929494127
2012-02-25,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,10.6666666667,7.44535649471,3029.579253321205
2012-12-27,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,9.72727272727,6.720131930269999,4219.517597667142
2011-10-23,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,10.8095238095,7.704667725599999,2249.1880633960923
2012-07-04,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.76470588235,8.591634097810001,2016.491722110575
2012-11-02,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,15.0357142857,10.809742323499998,353.95533631165074
2013-01-05,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,8.588235294119999,5.9272550933099994,477.88487627158105
2012-03-27,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,5.38461538462,4.40716200327,388.234640924886
2011-09-28,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,12.0,8.92828570971,2016.491722110575
2011-12-23,IAH,Houston,29.984433000000003,-95.341442,LAX,Los Angeles,33.942536,-118.408075,16.1290322581,11.0445821876,2567.4154543705886
2012-03-05,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,14.16,10.772959977000001,3390.7244973177953
2012-10-06,BOS,Boston,42.364346999999995,-71.00518100000001,LGA,New York,40.777245,-73.872608,3.0,2.16024689947,323.3318296838956
2011-11-22,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,9.04761904762,6.12761120239,4219.517597667142
2011-10-27,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,10.8095238095,7.801404025039999,4912.5186714542615
2012-05-20,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,11.619047619000002,9.24919558922,388.234640924886
2012-11-29,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,11.782608695699999,8.062012616639999,4598.323701126353
2011-10-13,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,15.066666666700002,9.56982806509,841.0684679543131
2012-02-01,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,9.2380952381,6.4722852371099995,973.7448004122537
2011-09-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364346999999995,-71.00518100000001,11.8636363636,7.778452867010001,2887.7278382421723
2012-03-21,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,7.875,5.34009987422,1054.935853740084
2012-10-11,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,15.777777777799999,13.7877686412,3029.579253321205
2012-10-16,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,20.8536585366,14.3571601921,4955.860857969598
2012-05-19,DEN,Denver,39.861655999999996,-104.67317800000001,LAX,Los Angeles,33.942536,-118.408075,11.5714285714,10.2204277238,1544.881662246641
2012-07-07,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,9.055555555560002,6.197458893130001,1027.6848410103114
2012-05-23,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,9.31578947368,6.20082997652,2679.014872379074
2012-05-09,MIA,Miami,25.79325,-80.29055600000001,JFK,New York,40.639751000000004,-73.778925,12.56,10.685192246,807.8739736741641
2013-01-06,DEN,Denver,39.861655999999996,-104.67317800000001,ORD,Chicago,41.978603,-87.904842,9.38888888889,7.14668898153,1864.999597204111
2012-02-05,MIA,Miami,25.79325,-80.29055600000001,LGA,New York,40.777245,-73.872608,12.703703703699999,9.04609909474,799.5642198340215
2012-05-29,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,14.7857142857,11.002885624400001,872.1623199440232
2012-02-29,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,11.619047619000002,8.61090117512,973.7448004122537
2012-02-14,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,13.481481481500001,10.7502070476,2567.4154543705886
2012-10-01,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,10.9545454545,9.14683017031,353.95533631165074
2013-01-04,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,15.666666666700001,13.8773091824,4598.323701126353
2012-09-17,BOS,Boston,42.364346999999995,-71.00518100000001,LGA,New York,40.777245,-73.872608,6.92857142857,7.436544748889999,323.3318296838956
2011-09-24,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,10.5789473684,8.62371271858,1054.935853740084
2011-12-18,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,10.5294117647,9.87495346229,584.4685506498537
2012-10-16,BOS,Boston,42.364346999999995,-71.00518100000001,LGA,New York,40.777245,-73.872608,8.14285714286,9.02012402147,323.3318296838956
2012-04-23,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,13.08,9.03659227807,807.8739736741641
2012-08-03,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,11.916666666700001,7.74549892668,1986.4462899651512
2011-12-07,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,8.647058823530001,6.214309861830001,506.26018847884245
2012-11-30,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,10.25,7.2320558335100005,872.1623199440232
2011-10-20,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,13.333333333299999,9.60826938526,584.4685506498537
2012-06-14,DEN,Denver,39.861655999999996,-104.67317800000001,LAX,Los Angeles,33.942536,-118.408075,12.3636363636,9.49960126755,1544.881662246641
2012-01-06,DEN,Denver,39.861655999999996,-104.67317800000001,ORD,Chicago,41.978603,-87.904842,11.315789473699999,10.0722535908,1864.999597204111
2012-03-17,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,11.8,12.297196942100001,506.26018847884245
2012-01-28,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.56,11.0267855697,2377.1599998508937
2011-12-30,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,14.037037037000001,9.66150761241,3833.4597352605124
2011-10-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,11.0,7.96703735466,2016.491722110575
2013-02-08,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,8.647058823530001,5.988960432230001,1879.7523868796684
2012-09-24,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,16.8965517241,12.837848138499998,3779.583120066245
2012-12-20,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,14.4137931034,10.373445637,3390.7244973177953
2012-03-03,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.3571428571399995,5.79929893452,2821.5329251956728
2012-09-07,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,18.1315789474,11.900876762200001,4598.323701126353
2012-09-21,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,18.5833333333,12.1617080567,4598.323701126353
2011-11-20,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.7586206897,11.0280654061,487.13881467586566
2012-05-01,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,8.875,10.588515791499999,388.234640924886
2012-11-06,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.6875,7.226974931919999,860.1757255797753
2012-11-28,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,12.1818181818,12.207087572899999,4219.517597667142
2012-01-25,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,11.947368421099998,10.4853002088,591.2192684676628
2012-08-27,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751000000004,-73.778925,18.5,12.8457585807,5403.554833417769
2012-09-30,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,8.47368421053,6.2571596418499995,1027.6848410103114
2012-02-24,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,9.619047619049999,6.65940080245,1027.6848410103114
2012-10-30,DEN,Denver,39.861655999999996,-104.67317800000001,PHX,Phoenix,33.434278000000006,-112.011583,7.266666666669999,4.891197146280001,845.501645814704
2013-01-15,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,9.71428571429,7.7983514741399995,1560.8617188022472
2012-12-09,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,14.8148148148,12.3414156931,1181.3369431650299
2011-09-19,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,9.176470588239999,6.82124708281,823.5052672605634
2011-11-09,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,13.12,9.00148135957,4912.5186714542615
2011-12-02,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.42857142857,5.61199656936,860.1757255797753
2011-10-30,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,11.695652173900001,9.69739788251,1148.3068853131601
2011-11-21,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,14.5333333333,10.3515227377,377.6032638053681
2012-04-27,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,15.833333333299999,10.926346940799998,5403.554833417769
2012-09-08,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,10.7368421053,8.40530325491,860.1757255797753
2012-01-28,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,13.0,11.4155941358,390.6479276846078
2012-07-24,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,14.827586206900001,9.98237362811,356.2123684197035
2012-04-25,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,12.64,9.84411837935,3833.4597352605124
2011-10-11,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,8.72222222222,6.81525585861,1054.935853740084
2013-03-03,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,8.5,6.62659525744,1560.8617188022472
2012-02-07,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,9.47368421053,6.47532428234,5708.968886670745
2012-03-14,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,11.0,7.635443667530001,3029.579253321205
2012-05-12,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861655999999996,-104.67317800000001,10.6086956522,7.66775497803,1544.881662246641
2012-06-24,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,12.88,8.60387509595,1013.6221962809236
2012-01-16,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,9.0,6.69888050349,797.0463706295586
2012-05-11,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751000000004,-73.778925,15.0322580645,11.133983626600001,4955.860857969598
2013-01-05,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,21.05,13.933817928,5403.554833417769
2012-02-16,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,14.5217391304,12.2469646155,4912.5186714542615
2011-11-04,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.7407407407,9.00680337981,2016.491722110575
2012-11-11,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,9.6,8.406764193819999,1879.7523868796684
2013-02-10,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,8.13333333333,6.51225950109,584.4685506498537
2012-11-11,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,12.416666666700001,10.6195744886,1402.5714537480035
2012-10-11,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,15.407407407400001,10.9201974456,2377.1599998508937
2012-03-23,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,12.3684210526,12.1161532505,4912.5186714542615
2012-07-29,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,13.3214285714,9.55317892187,3029.579253321205
2012-08-08,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,10.7272727273,8.007031541869999,591.2192684676628
2011-12-05,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,11.652173913,8.74699270738,1181.3369431650299
2011-09-05,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,12.12,7.551600271910001,487.13881467586566
2011-12-05,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,8.823529411760001,6.38587595908,823.5052672605634
2011-10-20,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,12.208333333299999,8.24082713592,1013.6221962809236
2011-11-08,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,13.291666666700001,9.78232286217,2567.4154543705886
2011-12-03,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,11.8095238095,9.67790807778,584.4685506498537
2012-05-06,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364346999999995,-71.00518100000001,8.823529411760001,6.673036172890001,2887.7278382421723
2012-08-09,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,13.7857142857,8.65964306363,3833.4597352605124
2011-12-14,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,10.4736842105,8.16747221233,2571.4703686921193
2012-01-23,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,6.6428571428600005,4.44811356484,506.26018847884245
2012-07-17,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,11.8636363636,8.41368191044,3779.583120066245
2012-06-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364346999999995,-71.00518100000001,11.409090909100001,7.950196708610001,2887.7278382421723
2012-11-23,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,6.833333333330001,5.92119971464,477.88487627158105
2012-03-01,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,7.25,5.79079729686,356.2123684197035
2011-10-06,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,14.0333333333,9.38628248299,4598.323701126353
2012-04-12,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,9.65,6.14966836932,1275.4904022040619
2012-07-12,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,10.7619047619,7.4626051878999995,1971.1346885251635
2012-11-07,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,10.181818181799999,8.003786982460001,1181.3369431650299
2012-08-26,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,8.666666666669999,7.48013241543,845.501645814704
2011-11-24,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,11.043478260899999,8.79296341023,5403.554833417769
2012-06-22,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,13.7857142857,8.74476411751,719.5833211080045
2012-05-02,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,10.8125,10.3035188164,1148.3068853131601
2012-07-06,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,11.826086956500001,8.205608801930001,1503.038669073009
2012-06-30,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,15.0333333333,11.1833723041,1181.3369431650299
2012-04-18,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,9.894736842110001,7.02293652448,807.5231832777396
2013-02-26,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,9.125,9.1642421036,4219.517597667142
2013-01-05,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,18.513513513499998,13.240555589300001,719.5833211080045
2012-10-05,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,12.36,9.55196314901,5360.173660023075
2012-04-24,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,10.0,7.831560082979999,477.88487627158105
2013-03-05,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,12.0454545455,8.82354681265,5708.968886670745
2012-07-23,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,12.653846153800002,7.91425199342,5708.968886670745
2012-01-03,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,10.9047619048,8.06786689221,797.0463706295586
2012-12-27,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,8.61111111111,5.54276304944,1408.7645504937798
2011-09-19,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,11.8181818182,8.16867631427,1013.6221962809236
2011-11-01,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,13.833333333299999,9.27020936167,353.95533631165074
2012-06-22,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,10.0869565217,6.788446357790001,1181.3369431650299
2012-11-21,DEN,Denver,39.861655999999996,-104.67317800000001,PHX,Phoenix,33.434278000000006,-112.011583,10.4,7.863305853610001,845.501645814704
2012-07-22,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,13.6296296296,9.09415766873,5708.968886670745
2012-05-07,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751000000004,-73.778925,16.1290322581,11.8116945877,5403.554833417769
2012-05-07,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,10.5909090909,7.90213407528,1181.3369431650299
2013-02-22,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,11.142857142899999,8.008031682539999,5403.554833417769
2013-01-27,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,9.35,7.32892610788,584.4685506498537
2012-09-12,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,17.5588235294,12.390590702899999,3390.7244973177953
2012-11-30,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,13.8846153846,10.6558037635,4598.323701126353
2012-06-03,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.42105263158,6.56011339226,860.1757255797753
2012-06-15,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,11.8181818182,9.095453409660001,1054.935853740084
2011-12-09,LGA,New York,40.777245,-73.872608,CLT,Charlotte,35.214,-80.943139,8.13333333333,6.64257551886,797.0463706295586
2013-02-10,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,8.8,6.2458407213,1560.8617188022472
2012-11-05,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,7.75,5.18330653798,1864.999597204111
2013-01-18,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,14.1,9.3120241142,3779.583120066245
2012-04-30,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,10.0555555556,8.362888765060001,2249.1880633960923
2012-08-03,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,8.88888888889,6.11544706546,477.88487627158105
2012-11-11,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,12.217391304300001,8.85210053007,2567.4154543705886
2012-11-15,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,13.5217391304,13.121355131,390.6479276846078
2012-05-14,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,10.6363636364,6.75098197122,3390.7244973177953
2012-03-04,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,8.70588235294,6.322229688589999,2821.5329251956728
2011-12-11,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,10.05,6.969671139260001,1054.935853740084
2013-02-26,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,6.53846153846,4.754215403469999,1054.935853740084
2012-02-17,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,7.5625,4.87125924856,1986.4462899651512
2012-03-30,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.0,5.88784057755,860.1757255797753
2012-08-16,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,10.9047619048,7.719486782839999,1148.3068853131601
2011-10-05,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,6.46153846154,4.6835774185900005,477.88487627158105
2012-11-15,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,9.42105263158,8.126197617539999,1148.3068853131601
2012-01-02,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,12.958333333299999,9.96724708697,3029.579253321205
2012-05-02,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,9.055555555560002,6.27293178686,2249.1880633960923
2012-09-19,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,15.541666666700001,12.3111090401,2016.491722110575
2012-04-27,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,10.5,9.79345519752,860.1757255797753
2012-06-28,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,10.5789473684,8.75160803938,1527.9398870021992
2011-11-17,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,11.304347826099999,9.09762597709,353.95533631165074
2012-11-14,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,7.5,4.7609522857,584.4685506498537
2012-06-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,10.7,8.04003142178,2420.4928123669188
2011-09-29,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,9.055555555560002,7.899904855880001,1181.3369431650299
2012-11-29,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.5625,6.67301780806,1402.5714537480035
2011-09-10,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,13.4444444444,8.567978548660001,3390.7244973177953
2013-03-05,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000001,5.4,4.76561760018,473.55355045901877
