DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),Airports,Day,Month,Year,IsHolidays,PAX
2011-09-12,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,8.23529411765,5.448961045060001,0.0823529411765,0.05448961045060001,0.3198558585762267,0.355532521379067,0.6616595554713353,0.06616595554713353,0.35926666972209786,1148.3068853131601,0.11483068853131602,0.20114085539933804,2,12,9,2011,0,3
2013-02-18,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,7.93333333333,6.408327915040001,0.0793333333333,0.0640832791504,0.3761710187231757,0.342496328928235,0.8077724262658857,0.08077724262658857,0.4386027634274165,1527.9398870021992,0.15279398870021993,0.2676385030875928,2,18,2,2013,0,3
2012-08-02,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,16.411764705899998,11.3274074893,0.16411764705899998,0.11327407489300001,0.6649226555248637,0.7085255247487923,0.6902004563365339,0.0690200456336534,0.3747637547712273,807.8739736741641,0.0807873973674164,0.1415096122804911,2,2,8,2012,0,0
2012-05-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,16.7647058824,11.8987109654,0.16764705882400002,0.118987109654,0.6984583630376224,0.7237626328091596,0.7097476716183585,0.07097476716183584,0.3853774652187994,353.95533631165074,0.03539553363116507,0.06199987131442647,2,20,5,2012,0,3
2012-12-01,ORD,Chicago,0.7473928633272919,0.6710189398000861,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,13.956521739100001,12.8043964782,0.139565217391,0.128043964782,0.7516224093394995,0.6025282512921258,0.9174489688449912,0.09174489688449912,0.4981547276863776,1013.6221962809236,0.10136221962809236,0.1775490839768843,2,1,12,2012,2,5
2012-12-31,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,4.8,6.4575537163900005,0.048,0.06457553716390001,0.3790605899322012,0.20722466960372504,1.3453236909145836,0.13453236909145835,0.7304813451818462,323.3318296838956,0.03233318296838956,0.0566357666511037,1,31,12,2012,2,4
2012-03-12,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,6.78571428571,4.6933434274,0.0678571428571,0.046933434274000006,0.275500848537923,0.29295154185031913,0.6916506103541211,0.06916506103541212,0.37555115669140593,1986.4462899651512,0.1986446289965151,0.347951850745428,2,12,3,2012,0,0
2011-09-30,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,DEN,Denver,0.6496383639449108,0.34459434731456895,10.3157894737,8.419901237080001,0.103157894737,0.08419901237080002,0.4942510539242811,0.44535126362272237,0.8162149158381385,0.08162149158381385,0.44318685064826246,860.1757255797753,0.08601757255797753,0.15067094297677935,2,30,9,2011,0,6
2011-12-24,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,13.086956521700001,8.764147230610002,0.13086956521700002,0.08764147230610002,0.5144584103196418,0.5649875502765829,0.6696856687861553,0.06696856687861553,0.3636246737403025,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,24,12,2011,2,2
2012-12-10,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,8.26666666667,7.94145242803,0.0826666666667,0.07941452428029999,0.46616594681157714,0.35688693098433705,0.9606595679064674,0.09606595679064675,0.5216171380651633,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,10,12,2012,0,3
2012-12-14,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,12.409090909100001,10.5408913101,0.12409090909100001,0.10540891310099999,0.6187538894607012,0.5357228674418408,0.8494491165642127,0.08494491165642128,0.4612322948906976,1148.3068853131601,0.11483068853131602,0.20114085539933804,2,14,12,2012,0,6
2012-02-17,BOS,Boston,0.765205407339852,1.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.666666666669999,5.6255718663600005,0.08666666666669999,0.056255718663600005,0.3302229735938644,0.3741556534513141,0.649104446118212,0.0649104446118212,0.3524495198933159,1879.7523868796684,0.18797523868796684,0.3292630287876501,2,17,2,2012,0,3
2011-10-28,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,14.551724137899999,9.443766677760001,0.145517241379,0.09443766677760002,0.5543523020130573,0.6282242138835162,0.6489792266720951,0.0648979226672095,0.3523815284723217,4955.860857969598,0.49558608579695984,0.8680833538155205,2,28,10,2011,0,1
2012-06-04,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,14.222222222200001,10.1311907316,0.142222222222,0.101311907316,0.5947043267621206,0.6139990210471149,0.712349348316738,0.0712349348316738,0.3867901187736242,5403.554833417769,0.540355483341777,0.9465027644543564,2,4,6,2012,0,1
2012-10-16,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,10.5,6.49358657959,0.105,0.0649358657959,0.38117573120417714,0.45330396475814855,0.6184368171038095,0.061843681710380946,0.33579766796558463,2571.4703686921193,0.2571470368692119,0.4504264114481282,1,16,10,2012,0,3
2012-06-24,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,16.5625,11.276402709400001,0.165625,0.112764027094,0.6619286576725216,0.71503303964827,0.6808394088694341,0.0680839408869434,0.3696809107001253,719.5833211080045,0.07195833211080045,0.12604435851596282,2,24,6,2012,0,5
2013-02-27,SFO,San Francisco,0.5460776929914688,0.0,SEA,Seattle,1.0000000000000002,0.0012766862525279699,11.6,10.470007289,0.11599999999999999,0.10470007289,0.614592973418031,0.5007929515423355,0.9025868352586207,0.09025868352586207,0.4900849141479989,584.4685506498537,0.05844685506498537,0.10237725274952299,2,27,2,2013,0,3
2012-10-07,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.217391304300001,8.959284274069999,0.12217391304300002,0.0895928427407,0.5259130208517743,0.5274468492610398,0.7333222003715893,0.07333222003715893,0.3981779188137116,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,7,10,2012,0,0
2012-03-27,LGA,New York,0.6919176200316315,0.9441805859593362,CLT,Charlotte,0.4350230308347669,0.8065405004832809,6.2,4.6167397278,0.062,0.046167397278,0.2710041854303959,0.2676651982381449,0.7446354399677418,0.07446354399677418,0.4043207605211552,797.0463706295586,0.07970463706295586,0.1396130170704724,1,27,3,2012,0,6
2012-01-14,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.6,10.5101454745,0.11599999999999999,0.105101454745,0.6169490984992395,0.5007929515423355,0.9060470236637931,0.09060470236637931,0.4919637207860315,973.7448004122537,0.09737448004122537,0.17056404050226046,2,14,1,2012,0,5
2012-06-14,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,10.3157894737,9.7982573937,0.103157894737,0.097982573937,0.5751610270831483,0.44535126362272237,0.9498310738776278,0.09498310738776278,0.5157375026005541,860.1757255797753,0.08601757255797753,0.15067094297677935,2,14,6,2012,0,3
2012-12-03,JFK,New York,0.6855685441510919,0.9460042871958705,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,16.133333333299998,11.7553607238,0.16133333333299998,0.11755360723800001,0.6900436553117073,0.6965051394999701,0.7286380613940676,0.07286380613940677,0.3956345337797406,4955.860857969598,0.49558608579695984,0.8680833538155205,2,3,12,2012,2,1
2012-11-26,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,10.2,7.416908137210001,0.102,0.07416908137210002,0.4353750193092424,0.4403524229079157,0.7271478565892159,0.07271478565892159,0.39482538515789145,5258.1449040785465,0.5258144904078547,0.921032327983994,2,26,11,2012,2,6
2013-01-19,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,10.714285714299999,7.41716156722,0.107142857143,0.0741716156722,0.43538989573665066,0.4625550660803601,0.6922684129396104,0.06922684129396103,0.3758866099854739,156.51256917638386,0.015651256917638388,0.027415207944434267,2,19,1,2013,0,2
2012-05-15,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.3157894737,7.71760348222,0.103157894737,0.07717603482220001,0.4530259378885271,0.44535126362272237,0.7481350314385488,0.07481350314385488,0.4062209621621774,1864.999597204111,0.1864999597204111,0.326678886192303,2,15,5,2012,0,6
2013-01-04,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,14.0,11.105554166,0.14,0.11105554165999999,0.6518997903189464,0.6044052863441981,0.793253869,0.07932538689999999,0.4307195043178753,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,4,1,2013,2,2
2012-07-07,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,14.6296296296,10.9584816051,0.146296296296,0.109584816051,0.6432665811895983,0.631587534670568,0.7490607679450614,0.07490607679450614,0.4067236168415888,5258.1449040785465,0.5258144904078547,0.921032327983994,2,7,7,2012,1,0
2011-10-22,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,15.0689655172,9.93885245777,0.150689655172,0.0993885245777,0.5834140049550418,0.6505544584524366,0.659557714590667,0.0659557714590667,0.35812541608608633,5360.173660023075,0.5360173660023075,0.9389039888688071,2,22,10,2011,0,0
2012-01-09,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,12.909090909100001,10.618533173300001,0.12909090909100002,0.10618533173300002,0.6233114931231112,0.5573087705255622,0.8225624289170264,0.08225624289170264,0.446633411445295,5360.173660023075,0.5360173660023075,0.9389039888688071,2,9,1,2012,0,0
2013-02-22,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,9.65,7.99522884041,0.0965,0.0799522884041,0.46932264042907845,0.41660792951582226,0.8285211233585492,0.08285211233585492,0.44986885222476436,1181.3369431650299,0.11813369431650299,0.20692649874536995,1,22,2,2013,0,7
2012-09-01,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,16.866666666700002,12.3671794051,0.16866666666700003,0.123671794051,0.7259576190897382,0.7281644640256397,0.7332319805380765,0.07332319805380764,0.3981289314170043,3825.7988929494127,0.38257988929494124,0.6701383330152416,2,1,9,2012,1,5
2013-01-23,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.2857142857,8.497898899980001,0.11285714285699999,0.08497898899980001,0.49882954314956857,0.4872246696033796,0.7529783835434849,0.07529783835434849,0.40885079644272726,3029.579253321205,0.3029579253321205,0.5306701286102019,2,23,1,2013,0,5
2011-09-30,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,13.962962962999999,9.34172394517,0.13962962963,0.0934172394517,0.5483623590543661,0.6028063305618176,0.669035932410931,0.0669035932410931,0.3632718810967233,2571.4703686921193,0.2571470368692119,0.4504264114481282,1,30,9,2011,0,6
2012-01-14,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,15.84375,11.4359630115,0.1584375,0.114359630115,0.6712949014391469,0.6840033039654205,0.7217964819881657,0.07217964819881657,0.3919197057711785,807.8739736741641,0.0807873973674164,0.1415096122804911,2,14,1,2012,0,0
2012-10-19,DEN,Denver,0.6496383639449108,0.34459434731456895,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.75,7.47895598387,0.1175,0.0747895598387,0.4390172489200106,0.5072687224674519,0.6365068922442553,0.06365068922442553,0.34560932361788066,1544.881662246641,0.1544881662246641,0.2706060749172444,2,19,10,2012,0,6
2012-02-25,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,9.86666666667,11.29390902,0.0986666666667,0.1129390902,0.6629562840330626,0.4259618208522454,1.1446529412158295,0.11446529412158295,0.6215215162807862,1986.4462899651512,0.1986446289965151,0.347951850745428,2,25,2,2012,0,2
2012-04-17,BOS,Boston,0.765205407339852,1.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,13.962962962999999,9.366394435930001,0.13962962963,0.0936639443593,0.5498105252163707,0.6028063305618176,0.6708027845343216,0.06708027845343216,0.36423124316292943,1503.038669073009,0.1503038669073009,0.26327673156220766,2,17,4,2012,0,6
2011-09-15,JFK,New York,0.6855685441510919,0.9460042871958705,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.0322580645,9.03874574989,0.140322580645,0.0903874574989,0.53057743639117,0.6057979252521289,0.6441405017170392,0.06441405017170392,0.3497542066329722,4955.860857969598,0.49558608579695984,0.8680833538155205,2,15,9,2011,0,1
2011-10-17,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,7.75,7.150757535630001,0.0775,0.07150757535630001,0.41975188886749915,0.3345814977976811,0.9226783916941937,0.09226783916941937,0.500994189938628,1054.935853740084,0.1054935853740084,0.1847857073110242,1,17,10,2011,0,6
2012-02-14,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,7.166666666669999,6.617241025369999,0.07166666666669999,0.06617241025369999,0.388434289045692,0.30939794420015004,0.9233359570279426,0.09233359570279426,0.5013512335354856,1054.935853740084,0.1054935853740084,0.1847857073110242,1,14,2,2012,0,5
2012-03-27,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,5.666666666669999,3.8690692640099997,0.05666666666669999,0.0386906926401,0.2271156760154781,0.24464023494898596,0.6827769289425396,0.06827769289425396,0.3707329417309301,477.88487627158105,0.04778848762715811,0.0837077387805253,2,27,3,2012,0,3
2012-07-19,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,12.3636363636,10.759471816300001,0.123636363636,0.10759471816300001,0.6315846391945449,0.5337605126140855,0.8702513969091774,0.08702513969091774,0.47252747822230856,5360.173660023075,0.5360173660023075,0.9389039888688071,2,19,7,2012,0,6
2012-09-08,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,11.4736842105,10.4369451738,0.114736842105,0.104369451738,0.6126522160596664,0.49533967076215407,0.9096420105626368,0.09096420105626368,0.4939157200584098,1148.3068853131601,0.11483068853131602,0.20114085539933804,2,8,9,2012,0,5
2012-11-13,BOS,Boston,0.765205407339852,1.0,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,10.0526315789,7.41225474925,0.100526315789,0.0741225474925,0.43510186386017125,0.4339902619969844,0.7373447132796523,0.07373447132796523,0.4003620553601331,477.88487627158105,0.04778848762715811,0.0837077387805253,2,13,11,2012,0,7
2012-08-14,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,20.525,13.155845926900001,0.20525,0.131558459269,0.7722526109927108,0.8861013215867618,0.6409669148306943,0.06409669148306943,0.3480310183523788,5403.554833417769,0.540355483341777,0.9465027644543564,2,14,8,2012,0,7
2012-10-08,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,14.222222222200001,11.301236601300001,0.142222222222,0.113012366013,0.6633864155367781,0.6139990210471149,0.7946181985301479,0.07946181985301479,0.431460305418149,353.95533631165074,0.03539553363116507,0.06199987131442647,2,8,10,2012,0,3
2013-02-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,7.875,5.34009987422,0.07875,0.0534009987422,0.31346567098327094,0.3399779735686114,0.678107920535873,0.0678107920535873,0.3681977722660643,390.6479276846078,0.03906479276846078,0.06842705494449085,2,20,2,2013,0,7
2013-01-24,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,7.64705882353,6.2544102087099995,0.07647058823530001,0.0625441020871,0.36713599723905277,0.33013734128046973,0.8178844119081677,0.08178844119081677,0.4440933505064354,1148.3068853131601,0.11483068853131602,0.20114085539933804,2,24,1,2013,0,6
2012-08-19,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510919,0.9460042871958705,15.9411764706,10.6598686002,0.159411764706,0.106598686002,0.6257378966799324,0.6882093806697418,0.6687002442924954,0.06687002442924954,0.36308960978910243,4598.323701126353,0.4598323701126353,0.8054560801447845,2,19,8,2012,1,6
2012-11-23,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,17.259259259300002,13.5038245084,0.17259259259300003,0.135038245084,0.7926790715659106,0.7451133953361407,0.7824104328882817,0.07824104328882817,0.4248317556290103,807.8739736741641,0.0807873973674164,0.1415096122804911,2,23,11,2012,2,2
2012-06-18,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.15,8.548776459079999,0.1115,0.08548776459079999,0.5018160730978688,0.48136563876698635,0.7667064088860985,0.07667064088860985,0.4163048140049584,1864.999597204111,0.1864999597204111,0.326678886192303,2,18,6,2012,0,3
2012-09-19,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.94117647059,8.5034595036,0.0894117647059,0.085034595036,0.4991559524651003,0.38600673749721104,0.9510448129024439,0.09510448129024439,0.5163965363494838,1402.5714537480035,0.14025714537480036,0.24567859478490348,2,19,9,2012,0,3
2011-10-19,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,7.882352941180001,6.479606015619999,0.0788235294118,0.06479606015619999,0.38035506736477265,0.340295413319995,0.8220395691454526,0.08220395691454527,0.44634951002301276,473.55355045901877,0.047355355045901874,0.0829490508460587,2,19,10,2011,0,6
2012-11-14,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.086956521700001,9.06498279334,0.12086956521700001,0.0906498279334,0.5321175597265736,0.5218157441091401,0.7499805908183272,0.07499805908183273,0.40722306054746416,3029.579253321205,0.3029579253321205,0.5306701286102019,2,14,11,2012,0,6
2013-01-10,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,9.15789473684,5.92792972944,0.0915789473684,0.0592792972944,0.3479714825468517,0.3953628564807003,0.647302671605666,0.0647302671605666,0.3514711957334669,1275.4904022040619,0.1275490402204062,0.2234186991598547,2,10,1,2013,0,0
2012-07-30,MCO,Orlando,0.12172951756461914,0.799418501658604,EWR,Newark,0.6880043406485579,0.9384172867013378,15.433333333299998,10.6112605554,0.15433333333299998,0.106112605554,0.6228845879895883,0.6662848751827601,0.6875546796170358,0.06875546796170358,0.37332715586929616,841.0684679543131,0.0841068467954313,0.14732405880123695,2,30,7,2012,0,0
2012-03-02,DTW,Detroit,0.7581909654479757,0.7596208255651364,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.63157894737,8.42753770759,0.09631578947370001,0.0842753770759,0.49469931732922545,0.4158126594022796,0.8749902537933538,0.08749902537933538,0.4751005738830444,156.51256917638386,0.015651256917638388,0.027415207944434267,2,2,3,2012,0,0
2012-09-11,BOS,Boston,0.765205407339852,1.0,SFO,San Francisco,0.5460776929914688,0.0,12.4545454545,9.43512824617,0.124545454545,0.0943512824617,0.5538452231534137,0.5376852222652788,0.7575650416660495,0.07575650416660495,0.4113412515041278,5708.968886670745,0.5708968886670744,1.0,2,11,9,2012,0,6
2011-09-24,EWR,Newark,0.6880043406485579,0.9384172867013378,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.380952381,6.807908566340001,0.10380952381,0.06807908566340001,0.39962653826811345,0.448164464025985,0.6558077059288266,0.06558077059288267,0.356089243386353,1527.9398870021992,0.15279398870021993,0.2676385030875928,2,24,9,2011,0,0
2012-09-17,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,20.0487804878,13.5516626646,0.200487804878,0.135516626646,0.7954871875347203,0.8655420651129092,0.6759345124680477,0.06759345124680477,0.3670176592124283,4955.860857969598,0.49558608579695984,0.8680833538155205,2,17,9,2012,0,1
2012-01-02,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DEN,Denver,0.6496383639449108,0.34459434731456895,16.1290322581,10.9536658566,0.161290322581,0.109536658566,0.6429838951218477,0.6963194543151242,0.679127283107706,0.0679127283107706,0.3687512638515685,1544.881662246641,0.1544881662246641,0.2706060749172444,2,2,1,2012,2,6
2013-02-13,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.066666666669999,5.87326468799,0.08066666666669998,0.0587326468799,0.34476262610201686,0.34825256975084845,0.7280906638001124,0.07280906638001125,0.3953373088564882,1864.999597204111,0.1864999597204111,0.326678886192303,2,13,2,2013,0,0
2012-02-01,ORD,Chicago,0.7473928633272919,0.6710189398000861,BOS,Boston,0.765205407339852,1.0,13.5714285714,11.298546050599999,0.13571428571400002,0.11298546050599999,0.6632284792995624,0.5859030836997748,0.8325244458354368,0.08325244458354368,0.45204256878670607,1879.7523868796684,0.18797523868796684,0.3292630287876501,2,1,2,2012,0,3
2012-10-28,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MSP,Minneapolis,0.881461320896298,0.5675158208024074,13.3846153846,10.6134892399,0.133846153846,0.106134892399,0.6230154125244581,0.577838021009723,0.7929618397635552,0.07929618397635552,0.43056093882846097,973.7448004122537,0.09737448004122537,0.17056404050226046,2,28,10,2012,0,0
2012-09-05,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,8.411764705880001,5.690549441059999,0.08411764705880001,0.05690549441059999,0.334037179232701,0.36315107540838726,0.6764988846017275,0.06764988846017275,0.36732410093955886,1503.038669073009,0.1503038669073009,0.26327673156220766,2,5,9,2012,1,6
2013-01-18,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,14.6,11.9163752878,0.146,0.11916375287799999,0.6994952647443325,0.6303083700446637,0.8161900882054794,0.08161900882054794,0.44317336978664906,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,18,1,2013,0,0
2012-05-13,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,14.0769230769,12.5918166344,0.140769230769,0.125918166344,0.7391439005205949,0.6077261945099282,0.8945006352320676,0.08945006352320675,0.4856942843592746,1181.3369431650299,0.11813369431650299,0.20692649874536995,1,13,5,2012,0,7
2012-01-02,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,16.411764705899998,11.2979420144,0.16411764705899998,0.112979420144,0.6631930221700721,0.7085255247487923,0.6884050689770377,0.06884050689770377,0.37378889869581267,5403.554833417769,0.540355483341777,0.9465027644543564,2,2,1,2012,2,3
2011-10-18,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,14.8888888889,10.2519541602,0.148888888889,0.102519541602,0.6017931809161581,0.6427802251601824,0.6885640853860533,0.06885640853860533,0.37387524112860276,823.5052672605634,0.08235052672605635,0.14424763623835418,2,18,10,2011,0,6
2012-10-23,BOS,Boston,0.765205407339852,1.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.65,7.7614092589,0.1065,0.077614092589,0.45559735181399136,0.45977973568326497,0.7287708224319248,0.07287708224319248,0.3957066201201333,1879.7523868796684,0.18797523868796684,0.3292630287876501,2,23,10,2012,0,7
2013-01-20,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.166666666700001,11.472714953599999,0.141666666667,0.114727149536,0.673452252886061,0.6116005873735443,0.8098387026051531,0.08098387026051532,0.4397247062951581,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,20,1,2013,0,6
2012-08-12,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,13.3846153846,9.42370170613,0.133846153846,0.0942370170613,0.5531744813835925,0.577838021009723,0.7040696677001771,0.0704069667700177,0.3822944332554796,799.5642198340215,0.07995642198340215,0.14005405103903049,1,12,8,2012,1,6
2012-01-03,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,11.1363636364,7.554849937339999,0.111363636364,0.0755484993734,0.44347224968935883,0.48077693232081836,0.6783946882487235,0.06783946882487235,0.36835348086322384,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,3,1,2012,2,0
2012-07-15,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,16.4848484848,12.2324394851,0.164848484848,0.12232439485100001,0.7180483401575344,0.7116806834854474,0.7420413658262633,0.07420413658262634,0.402912234988478,3390.7244973177953,0.3390724497317795,0.5939294055769742,2,15,7,2012,1,7
2011-10-01,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,11.142857142899999,7.9327530800199995,0.11142857142899999,0.0793275308002,0.4656552921374508,0.4810572687247833,0.7119137379477747,0.07119137379477747,0.3865535918690254,2887.7278382421723,0.2887727838242172,0.5058230121002089,2,1,10,2011,0,5
2011-10-23,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,10.4782608696,7.585090430439999,0.10478260869599999,0.07585090430439999,0.44524737687494187,0.45236544723427097,0.7238882983383439,0.07238882983383439,0.3930555163063462,1027.6848410103114,0.10276848410103114,0.18001233872718098,2,23,10,2011,0,3
2013-02-21,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,8.0,5.04975246918,0.08,0.0504975246918,0.29642217998444226,0.34537444933954176,0.6312190586475,0.06312190586475,0.3427381456070114,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,21,2,2013,0,3
2012-04-27,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,10.9,8.22640165628,0.109,0.0822640165628,0.48289256300479927,0.47057268722512563,0.7547157482825688,0.07547157482825688,0.4097941475040728,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,27,4,2012,0,3
2011-12-16,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,9.555555555560002,7.22106576965,0.09555555555560001,0.0722106576965,0.4238790060135894,0.41253059226686684,0.7556929293816251,0.07556929293816252,0.4103247354722663,5708.968886670745,0.5708968886670744,1.0,2,16,12,2011,0,3
2012-03-10,LGA,New York,0.6919176200316315,0.9441805859593362,CLT,Charlotte,0.4350230308347669,0.8065405004832809,5.75,4.092676385940001,0.0575,0.04092676385940001,0.24024148979488127,0.24823788546279563,0.711769806250435,0.07117698062504349,0.386475440104809,797.0463706295586,0.07970463706295586,0.1396130170704724,1,10,3,2012,0,2
