DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Distance,Airports,IsHolidays,PAX
2011-11-14,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,SEA,Seattle,2.0646115165669774,-1.6363268727046463,-0.25351004311447395,-0.06004688914941103,-0.6692675398119965,2,0,3
2013-02-03,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MIA,Miami,-2.538979684219383,0.7650971565618796,0.1486040946245101,0.06020302483942022,-0.9306403064547109,2,0,5
2012-11-28,LGA,New York,0.6363344145147665,1.138930205242993,ORD,Chicago,0.901711524924661,0.3299312040738194,-1.3953156194087657,-1.5778762202913363,-0.21767871125382277,1,2,1
2013-02-02,ORD,Chicago,0.8938725204479091,0.3346266643573873,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-0.9210720756994993,-0.6655280104832786,-0.3174107310251596,2,0,2
2013-02-03,IAH,Houston,-1.6773475688511363,-0.0916264691172892,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.5403984922625256,-0.8710814464340121,-0.7011725791642093,2,0,5
2012-09-03,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,LGA,New York,0.646326183027276,1.1318908985409502,0.8698564369335615,0.1029967450779304,0.44499004828211436,1,1,6
2012-04-29,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.7003035294911228,-0.19965207133406435,-0.9850025625154125,2,0,3
2012-07-10,DEN,Denver,0.440057320698251,-0.6265055416448485,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.8075339662215189,-0.9362674707919,-0.6771272999865035,2,0,3
2012-12-13,CLT,Charlotte,-0.5562722690400336,0.7336595178213434,LGA,New York,0.646326183027276,1.1318908985409502,0.4166801864504994,0.11439344555646083,-0.7185220093428133,1,0,7
2013-01-11,JFK,New York,0.6068594833642096,1.144299953824779,MCO,Orlando,-1.9785867482829338,0.7068921531879545,1.1831028592240607,1.03417329720099,-0.6622968228634735,2,0,0
2011-12-19,LGA,New York,0.6363344145147665,1.138930205242993,DTW,Detroit,0.9514215728326335,0.5900524262014935,-0.6288165716708592,-0.5797660826497524,-0.5494206426675541,1,2,0
2012-07-11,MIA,Miami,-2.5758219049268005,0.7710644540290597,JFK,New York,0.6170976331704986,1.137244998968349,0.15039126857001697,0.16928474415191913,-0.7114222143043499,2,0,2
2012-12-23,BOS,Boston,0.9765654222599194,1.3032861937000686,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-0.5215861349404632,-1.4012199530518026,2.5022871545173544,2,2,2
2012-10-19,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.22732485173439804,0.5787093064298603,1.525635274305586,2,0,6
2012-02-12,BOS,Boston,0.9765654222599194,1.3032861937000686,LGA,New York,0.646326183027276,1.1318908985409502,-2.243771936973442,-1.6774766564989272,-1.0291425717700262,1,0,2
2012-06-22,EWR,Newark,0.6181674178432467,1.1219606120897538,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.08449894222667689,-0.39341025677689984,1.9800447650353818,2,0,0
2012-09-04,DEN,Denver,0.440057320698251,-0.6265055416448485,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.5507182323634942,0.33136298457480773,0.061382426686059054,2,1,6
2012-12-26,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-1.0378808303074463,-1.4904007262185832,0.0810835931580646,2,2,2
2012-02-23,DEN,Denver,0.440057320698251,-0.6265055416448485,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-0.8369697723840654,-0.8490051469605846,0.05134241769360583,2,0,6
2012-01-21,MSP,Minneapolis,1.5162715326285485,0.02986965958372141,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.7797334826239547,-0.7545379626463069,-0.4048002606269297,2,0,2
2012-07-03,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.4875447264682402,-1.0572797399360583,-0.602658634050304,2,1,5
2012-04-24,CLT,Charlotte,-0.5562722690400336,0.7336595178213434,LGA,New York,0.646326183027276,1.1318908985409502,-1.3641109949639798,-1.0718979421750459,-0.7185220093428133,1,0,6
2013-01-22,MSP,Minneapolis,1.5162715326285485,0.02986965958372141,DEN,Denver,0.45168977173065483,-0.6284001361306121,-1.3794296287836294,-1.4664962330531646,-0.4048002606269297,2,0,6
2012-12-17,MIA,Miami,-2.5758219049268005,0.7710644540290597,LGA,New York,0.646326183027276,1.1318908985409502,0.493528666107283,0.7856987604391765,-0.7168710240586463,1,0,0
2012-03-19,EWR,Newark,0.6181674178432467,1.1219606120897538,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.13665636207036808,2.95973403541554,-0.4881960868754938,2,0,6
2012-05-06,ORD,Chicago,0.8938725204479091,0.3346266643573873,BOS,Boston,0.9837131958045018,1.2957679320073814,0.23452591893321081,0.026705574330226568,-0.0085781029565568,2,0,7
2012-03-04,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,ORD,Chicago,0.901711524924661,0.3299312040738194,0.6400769296388239,1.5871957693305567,0.7453777862483678,2,0,6
2011-10-02,ORD,Chicago,0.8938725204479091,0.3346266643573873,PHX,Phoenix,-0.9146457652481057,-1.047799144989505,-0.2492548670554459,0.2698445178164186,0.5155083274012454,2,0,0
2012-10-18,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-1.6960147277004085,-1.882231640491205,0.3459921721223465,2,0,0
2012-08-26,MSP,Minneapolis,1.5162715326285485,0.02986965958372141,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.20817655948664487,0.6778470797029923,-0.602658634050304,2,1,5
2012-01-13,JFK,New York,0.6068594833642096,1.144299953824779,MIA,Miami,-2.538979684219383,0.7650971565618796,1.188994641467886,1.0446794224393465,-0.7114222143043499,2,0,6
2012-05-10,MIA,Miami,-2.5758219049268005,0.7710644540290597,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.3953118023178886,1.3933120322501023,-0.9306403064547109,2,0,6
2012-06-25,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,JFK,New York,0.6170976331704986,1.137244998968349,3.227120189763252,2.512896957345909,2.008464780020236,2,0,1
2012-12-10,DEN,Denver,0.440057320698251,-0.6265055416448485,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,0.6698631620520189,1.746671168893425,0.05134241769360583,2,0,3
2012-08-31,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.6806945192964305,1.6500814733760225,-1.0090623546138933,2,1,3
2012-11-17,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,JFK,New York,0.6170976331704986,1.137244998968349,0.949395497135849,0.9349129077859673,2.3020233314874936,2,0,3
2012-11-23,MCO,Orlando,-2.0107051514469734,0.7126893378805942,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.38824787369732344,0.42304798837545554,-1.0090623546138933,2,2,2
2012-11-05,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,LGA,New York,0.646326183027276,1.1318908985409502,0.7131885910296648,0.8102154055659486,0.44499004828211436,1,0,6
2011-10-04,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.6908973508318784,-0.9928758280599037,0.6089592010720222,2,0,6
2012-04-28,DTW,Detroit,0.9440015978998523,0.5955081294237772,ORD,Chicago,0.901711524924661,0.3299312040738194,0.20953047914666387,1.0282122317739357,-0.90919415393311,2,0,2
2011-11-27,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.4369889812793031,0.8841157201386433,-0.6692675398119965,2,2,6
2013-02-23,DTW,Detroit,0.9440015978998523,0.5955081294237772,LGA,New York,0.646326183027276,1.1318908985409502,-1.4662352204235425,-1.4090655638627048,-0.5494206426675541,1,0,2
2012-05-12,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,ORD,Chicago,0.901711524924661,0.3299312040738194,0.7682872344344909,1.2690955214473472,1.2724922947575934,2,0,0
2012-10-05,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,DTW,Detroit,0.9514215728326335,0.5900524262014935,-0.9542703533264588,-0.9444918219925266,-1.1385280519351342,2,0,6
2012-02-08,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,LGA,New York,0.646326183027276,1.1318908985409502,-0.8790209240417823,-0.11048716770819553,-0.46653786391600904,1,0,7
2012-09-06,JFK,New York,0.6068594833642096,1.144299953824779,MCO,Orlando,-1.9785867482829338,0.7068921531879545,1.3966472332485307,0.7278774431357083,-0.6622968228634735,2,1,5
2012-11-08,LGA,New York,0.6363344145147665,1.138930205242993,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,0.014566048711515423,0.7598925989765154,0.44499004828211436,1,0,3
2011-10-29,DEN,Denver,0.440057320698251,-0.6265055416448485,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.7661467801165548,-1.154186410462553,0.23366550094702757,2,0,2
2012-07-08,ORD,Chicago,0.8938725204479091,0.3346266643573873,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,1.3038843950973842,1.126865910117584,1.2724922947575934,2,1,3
2011-10-11,JFK,New York,0.6068594833642096,1.144299953824779,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,1.0003942573515505,0.3729091332584829,2.3020233314874936,2,0,7
2012-10-24,DEN,Denver,0.440057320698251,-0.6265055416448485,SEA,Seattle,2.0646115165669774,-1.6363268727046463,-0.5386068391837235,-0.2444643201019034,0.061382426686059054,2,0,0
2011-09-05,DTW,Detroit,0.9440015978998523,0.5955081294237772,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.01792802302171821,-0.4263939749882492,-0.90919415393311,2,1,5
2012-12-03,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,1.0868704160154727,1.3346736241733166,-0.9935561121336165,2,2,6
2013-03-03,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-1.2126267272018225,-0.9948043867780422,1.525635274305586,2,0,2
2012-03-02,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.493528666107283,0.03800780544676617,-0.7693155018999104,2,0,6
2013-01-09,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.675043376414276,1.1437327851445338,-0.711652231964382,2,0,3
2011-10-13,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.6017803451075722,0.26493773678564747,1.2371647228407383,2,0,7
2012-11-05,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,1.5157921629370554,1.754574519998833,-0.921732278418807,2,0,7
2012-04-23,DEN,Denver,0.440057320698251,-0.6265055416448485,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.9385933888931932,-1.2767341426832395,-0.018251692070465023,2,0,3
2013-01-11,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,2.30725491023794,2.094472207684312,-0.711652231964382,2,0,1
2011-10-27,SEA,Seattle,2.0665751470440994,-1.637378093934938,ORD,Chicago,0.901711524924661,0.3299312040738194,0.11204826391121758,0.5953354506727774,1.2674689844268832,2,0,6
2012-08-24,DEN,Denver,0.440057320698251,-0.6265055416448485,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-0.19989482474927592,-0.16262484526169707,0.05134241769360583,2,1,6
2012-03-13,MCO,Orlando,-2.0107051514469734,0.7126893378805942,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.6606981674743418,0.8932909233439374,-1.0090623546138933,2,0,3
2012-12-30,ORD,Chicago,0.8938725204479091,0.3346266643573873,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,2.153409706060871,1.959954242551373,0.9821852496295715,2,2,6
2012-06-24,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,1.6349370926255808,1.1185957158952406,-0.711652231964382,2,0,6
2012-03-06,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,1.3166499233102105,1.8993274294392855,-0.921732278418807,2,0,1
2012-05-17,DEN,Denver,0.440057320698251,-0.6265055416448485,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.6288165716708592,-1.0983844013954365,0.23366550094702757,2,0,6
2011-09-26,BOS,Boston,0.9765654222599194,1.3032861937000686,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,0.31242837295069975,-0.24516901464074803,2.5022871545173544,2,0,7
2013-01-11,DEN,Denver,0.440057320698251,-0.6265055416448485,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,-1.3704937590560962,-1.7108265089227694,-0.4714990667956769,2,0,5
2012-03-14,EWR,Newark,0.6181674178432467,1.1219606120897538,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.40988776334630106,2.023502631244674,-0.4881960868754938,2,0,6
2013-01-04,DEN,Denver,0.440057320698251,-0.6265055416448485,PHX,Phoenix,-0.9146457652481057,-1.047799144989505,0.5793130154915996,0.1964977771275837,-0.6867492780254909,2,2,5
2012-10-09,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.6793947564399688,0.5318659549659455,0.3175783037863424,2,0,7
2011-09-26,ORD,Chicago,0.8938725204479091,0.3346266643573873,BOS,Boston,0.9837131958045018,1.2957679320073814,0.16349721084897997,0.03366442023312808,-0.0085781029565568,2,0,7
2011-10-26,JFK,New York,0.6068594833642096,1.144299953824779,MIA,Miami,-2.538979684219383,0.7650971565618796,0.6273114014617404,0.22072576228936905,-0.7114222143043499,2,0,6
2011-11-05,EWR,Newark,0.6181674178432467,1.1219606120897538,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.5613011115068796,-0.6235043293422907,-0.4881960868754938,2,0,2
2011-11-21,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,0.07955419217798396,0.6143046076916847,-0.711652231964382,2,0,0
2013-01-20,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.916645638682333,-0.6148825594018599,-0.3214716221907526,2,0,6
2012-03-21,ORD,Chicago,0.8938725204479091,0.3346266643573873,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.09266438801888056,1.1011080968745937,-0.9850025625154125,2,0,3
2012-02-19,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.48573008889702557,1.024426075533184,-0.8579119505293998,2,0,0
2013-01-05,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,BOS,Boston,0.9837131958045018,1.2957679320073814,0.4108524453331718,-0.023788716948911732,-0.25559400976312663,2,2,2
2011-12-15,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,EWR,Newark,0.6283110444931392,1.1149707570164968,-1.7502682224762478,-1.8526378757306015,-0.4881960868754938,2,0,6
2012-10-13,EWR,Newark,0.6181674178432467,1.1219606120897538,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.23940077512739458,0.2140825526617799,-0.2392659690345334,2,0,5
2012-03-29,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-0.09266438801888056,-0.5078454444337042,-0.711652231964382,2,0,6
2011-09-15,MIA,Miami,-2.5758219049268005,0.7710644540290597,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.2243647292569992,0.38896920529634604,-0.9306403064547109,2,0,6
2012-01-30,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.7019406431453776,1.2649974257989238,1.2371647228407383,2,0,6
2012-06-25,MSP,Minneapolis,1.5162715326285485,0.02986965958372141,ORD,Chicago,0.901711524924661,0.3299312040738194,1.0719772997910029,1.5788693118529773,-0.8534854202371919,2,0,7
2012-01-17,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,DEN,Denver,0.45168977173065483,-0.6284001361306121,-1.644952614974202,-1.802183579934586,-0.6771272999865035,2,0,6
2012-02-20,DTW,Detroit,0.9440015978998523,0.5955081294237772,LGA,New York,0.646326183027276,1.1318908985409502,-1.9811115237696584,-1.9847250029508958,-0.5494206426675541,1,0,0
2012-08-04,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,ORD,Chicago,0.901711524924661,0.3299312040738194,0.7365843226961799,0.8091469077799895,-0.3174107310251596,2,1,5
2011-09-05,DEN,Denver,0.440057320698251,-0.6265055416448485,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.5507182323634942,-0.32161286241487286,-0.22815703464455525,2,1,6
2012-02-24,ORD,Chicago,0.8938725204479091,0.3346266643573873,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.05692090910874815,0.3976917218789566,-0.8534854202371919,2,0,3
2012-07-09,MIA,Miami,-2.5758219049268005,0.7710644540290597,JFK,New York,0.6170976331704986,1.137244998968349,0.8342009961421336,0.4348420874452703,-0.7114222143043499,2,0,0
2012-10-12,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.5215861349404632,-0.3478763492819083,-0.5765105257230155,2,0,7
2012-07-25,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.5094757566924583,-0.12245155768082089,-0.8579119505293998,2,0,3
2011-12-03,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,JFK,New York,0.6170976331704986,1.137244998968349,-0.3607404798448699,-0.5256462770700633,2.3020233314874936,2,2,6
2013-01-06,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,DEN,Denver,0.45168977173065483,-0.6284001361306121,0.7677322114454054,0.6758198450458319,-0.6771272999865035,2,2,0
2012-01-19,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,BOS,Boston,0.9837131958045018,1.2957679320073814,-1.9811115237696584,-1.9367710071823945,0.6523640352983008,2,0,0
2012-01-18,PHX,Phoenix,-0.9377957058236924,-1.0471303064508393,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.28329627552766956,0.30296998840663386,0.5155083274012454,2,0,0
2012-01-08,LGA,New York,0.6363344145147665,1.138930205242993,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.16468866013406944,0.038544568684221056,-0.46653786391600904,1,0,3
2012-05-22,DTW,Detroit,0.9440015978998523,0.5955081294237772,LGA,New York,0.646326183027276,1.1318908985409502,-1.530813774754271,-1.6126749721691984,-0.5494206426675541,1,1,0
2012-03-27,CLT,Charlotte,-0.5562722690400336,0.7336595178213434,LGA,New York,0.646326183027276,1.1318908985409502,-1.8917528264943286,-1.8406128371409052,-0.7185220093428133,1,0,6
2011-09-21,DEN,Denver,0.440057320698251,-0.6265055416448485,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.6273114014617404,0.19591818630388977,-0.22815703464455525,2,0,3
2012-03-24,JFK,New York,0.6068594833642096,1.144299953824779,MCO,Orlando,-1.9785867482829338,0.7068921531879545,1.5157921629370554,1.053338900536288,-0.6622968228634735,2,0,0
2012-05-25,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,BOS,Boston,0.9837131958045018,1.2957679320073814,-0.21077327484925157,-0.0672208196133684,-0.25559400976312663,2,1,3
2012-03-13,MIA,Miami,-2.5758219049268005,0.7710644540290597,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.3825837169526453,-0.1204909309472883,-0.9306403064547109,2,0,0
2012-09-05,SEA,Seattle,2.0665751470440994,-1.637378093934938,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,0.9939373708491299,1.5467493745531238,-0.8579119505293998,2,1,3
2012-03-14,ORD,Chicago,0.8938725204479091,0.3346266643573873,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.8806580376960372,0.4941441849598468,0.7453777862483678,2,0,6
2012-04-24,MCO,Orlando,-2.0107051514469734,0.7126893378805942,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.1471306416030326,-0.15608538794363694,-1.0090623546138933,2,0,3
2012-07-04,IAH,Houston,-1.6773475688511363,-0.0916264691172892,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,-0.1175294168290367,-0.7557053699510917,0.44233119013384287,2,1,5
2013-01-19,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.22187822639028054,0.20510027963431707,-0.6692675398119965,2,0,5
2012-07-26,IAH,Houston,-1.6773475688511363,-0.0916264691172892,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.28329627552766956,-0.4739110662385408,-0.7011725791642093,2,0,6
2012-05-07,DTW,Detroit,0.9440015978998523,0.5955081294237772,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.4651490629921472,-0.4034372600776926,-0.90919415393311,2,0,3
2012-06-04,ORD,Chicago,0.8938725204479091,0.3346266643573873,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.5592108495810139,-0.49617255554016615,-0.9850025625154125,2,0,7
2012-08-05,BOS,Boston,0.9765654222599194,1.3032861937000686,LGA,New York,0.646326183027276,1.1318908985409502,-1.7863553886830426,-1.9098682110949294,-1.0291425717700262,1,1,2
2012-09-05,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,2.521439772268639,1.9900354530135378,-0.9935561121336165,2,1,3
2012-10-02,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,2.232764298707924,1.5731138295090994,-0.711652231964382,2,0,0
2012-11-18,EWR,Newark,0.6181674178432467,1.1219606120897538,BOS,Boston,0.9837131958045018,1.2957679320073814,0.24689866162737298,0.5961720194133553,-1.0075823903691392,2,0,5
2012-06-01,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,EWR,Newark,0.6283110444931392,1.1149707570164968,2.2571810964647265,1.9852267419098637,1.9800447650353818,2,0,0
2011-11-29,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.03011329992614947,-0.2198034837514832,1.2371647228407383,2,2,6
2013-01-09,EWR,Newark,0.6181674178432467,1.1219606120897538,ORD,Chicago,0.901711524924661,0.3299312040738194,-1.4747455725451721,-1.7167736756855299,-0.2392659690345334,2,0,6
2013-02-21,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MIA,Miami,-2.538979684219383,0.7650971565618796,0.12520062628198478,0.4895093779478749,-0.9306403064547109,2,0,0
2012-07-08,JFK,New York,0.6068594833642096,1.144299953824779,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,2.4731377737539932,1.2797583312623555,2.008464780020236,2,1,1
2012-05-24,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,BOS,Boston,0.9837131958045018,1.2957679320073814,-0.29412763277208054,-0.8859518805270263,2.5022871545173544,2,1,3
2012-04-19,ORD,Chicago,0.8938725204479091,0.3346266643573873,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.21776656420434215,0.271756539807058,-0.018251692070465023,2,0,3
2011-11-21,ORD,Chicago,0.8938725204479091,0.3346266643573873,IAH,Houston,-1.6480157056139133,-0.09507977164638755,-0.21077327484925157,0.009680959100333899,-0.7011725791642093,2,0,5
2011-09-26,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.4358284787339967,-0.11050559133444557,-0.711652231964382,2,0,3
2012-12-08,MIA,Miami,-2.5758219049268005,0.7710644540290597,JFK,New York,0.6170976331704986,1.137244998968349,0.5507182323634942,0.7786581514351129,-0.7114222143043499,2,0,0
2011-09-15,EWR,Newark,0.6181674178432467,1.1219606120897538,ORD,Chicago,0.901711524924661,0.3299312040738194,0.08449894222667689,-0.37707082420121824,-0.2392659690345334,2,0,7
2013-02-02,JFK,New York,0.6068594833642096,1.144299953824779,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.5369707404612349,0.5565749680376018,-0.6622968228634735,2,0,5
2011-11-14,DEN,Denver,0.440057320698251,-0.6265055416448485,PHX,Phoenix,-0.9146457652481057,-1.047799144989505,-1.1733789856529517,-1.5294361173821238,-0.6867492780254909,2,0,3
2012-07-24,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-1.0892766823375166,-1.3922782794208752,-0.5672894733011572,2,0,3
2013-01-26,MIA,Miami,-2.5758219049268005,0.7710644540290597,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.8187943241894835,0.9250144703384225,-0.9306403064547109,2,0,5
2013-01-03,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MIA,Miami,-2.538979684219383,0.7650971565618796,1.4641626934160845,1.2299085223020016,-0.9306403064547109,2,2,5
2012-04-20,DEN,Denver,0.440057320698251,-0.6265055416448485,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.5968355642251397,-0.5596172053188937,-0.018251692070465023,2,0,6
2012-10-16,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,2.2802414054274753,1.9881149606388158,-0.9935561121336165,2,0,6
2012-03-04,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.3195577758847503,-0.4835271262499061,0.23366550094702757,2,0,0
2012-02-22,DEN,Denver,0.440057320698251,-0.6265055416448485,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.4132433134838704,0.49251016146527643,-0.22815703464455525,2,0,3
2012-09-29,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,0.023972227381482598,0.37618076645030774,0.6089592010720222,2,0,0
2012-01-05,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,1.0405362766981145,1.3729835982963234,1.2371647228407383,2,2,3
2012-10-05,ORD,Chicago,0.8938725204479091,0.3346266643573873,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.8978332813638447,-0.43971044307436413,-0.8534854202371919,2,0,7
2012-02-08,DEN,Denver,0.440057320698251,-0.6265055416448485,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.5752013533056612,-0.3347299203005381,0.23366550094702757,2,0,5
2011-09-12,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.8591634357567867,-1.0130925490014178,-0.6771272999865035,2,0,3
